world,node,child,value_1
hard_two_big_rooms_0,N85716,N64154,0.5
hard_two_big_rooms_0,N11204,N16935,0.5
hard_two_big_rooms_0,N11204,N45461,0.5
hard_two_big_rooms_0,N85007,N32560,0.5
hard_two_big_rooms_0,N85007,N99132,0.5
hard_two_big_rooms_0,N68741,N77611,0.5
hard_two_big_rooms_0,N68741,N25878,0.5
hard_two_big_rooms_0,N39177,N87187,0.5
hard_two_big_rooms_0,N39177,N37248,0.5
hard_two_big_rooms_0,N83171,N53504,0.5
hard_two_big_rooms_0,N83171,N67444,0.5
hard_two_big_rooms_0,N49640,N35351,0.5
hard_two_big_rooms_0,N49640,N92970,0.5
hard_two_big_rooms_0,N46106,N79605,0.5
hard_two_big_rooms_0,N46106,N24970,0.5
hard_two_big_rooms_0,N90011,N90266,0.5
hard_two_big_rooms_0,N90011,N36677,0.5
hard_two_big_rooms_0,N65279,N42248,0.5
hard_two_big_rooms_0,N65279,N10379,0.5
hard_two_big_rooms_0,N92683,N73404,0.5
hard_two_big_rooms_0,N92683,N42085,0.5
hard_two_big_rooms_0,N38284,N55954,0.5
hard_two_big_rooms_0,N38284,N63554,0.5
hard_two_big_rooms_0,N62568,N66555,0.5
hard_two_big_rooms_0,N62568,N70188,0.5
hard_two_big_rooms_0,N85192,N84380,0.5
hard_two_big_rooms_0,N85192,N55709,0.5
hard_two_big_rooms_0,N30513,N29108,0.5
hard_two_big_rooms_0,N30513,N49287,0.5
hard_two_big_rooms_0,N18823,N62011,0.5
hard_two_big_rooms_0,N18823,N42272,0.5
hard_two_big_rooms_0,N67691,N36137,0.5
hard_two_big_rooms_0,N67691,N32358,0.5
hard_two_big_rooms_0,N77994,N93168,0.5
hard_two_big_rooms_0,N77994,N32199,0.5
hard_two_big_rooms_0,N59251,N85391,0.5
hard_two_big_rooms_0,N59251,N89187,0.5
hard_two_big_rooms_0,N88775,N36378,0.5
hard_two_big_rooms_0,N88775,N89132,0.5
hard_two_big_rooms_0,N93377,N17131,0.5
hard_two_big_rooms_0,N93377,N40824,0.5
hard_two_big_rooms_0,N54996,N55858,0.5
hard_two_big_rooms_0,N54996,N60773,0.5
hard_two_big_rooms_0,N83180,N20922,0.5
hard_two_big_rooms_0,N83180,N77796,0.5
hard_two_big_rooms_0,N42517,N45990,0.5
hard_two_big_rooms_0,N42517,N77725,0.5
hard_two_big_rooms_0,N44955,N31062,0.5
hard_two_big_rooms_0,N44955,N15622,0.5
hard_two_big_rooms_0,N98273,N90823,0.5
hard_two_big_rooms_0,N98273,N88006,0.5
hard_two_big_rooms_0,N80679,N49950,0.5
hard_two_big_rooms_0,N80679,N51030,0.5
hard_two_big_rooms_0,N57021,N88149,0.5
hard_two_big_rooms_0,N57021,N21717,0.5
hard_two_big_rooms_0,N52342,N89079,0.5
hard_two_big_rooms_0,N52342,N56890,0.5
hard_two_big_rooms_0,N43816,N17207,0.5
hard_two_big_rooms_0,N43816,N39749,0.5
hard_two_big_rooms_0,N35027,N60205,0.5
hard_two_big_rooms_0,N35027,N79047,0.5
hard_two_big_rooms_0,N84975,N55447,0.5
hard_two_big_rooms_0,N84975,N79731,0.5
hard_two_big_rooms_0,N69134,N45526,0.5
hard_two_big_rooms_0,N69134,N75421,0.5
hard_two_big_rooms_0,N47074,N56335,0.5
hard_two_big_rooms_0,N47074,N89455,0.5
hard_two_big_rooms_0,N33258,N45236,0.5
hard_two_big_rooms_0,N33258,N85193,0.5
hard_two_big_rooms_0,N64759,N65018,0.5
hard_two_big_rooms_0,N64759,N38059,0.5
hard_two_big_rooms_0,N54192,N31199,0.5
hard_two_big_rooms_0,N54192,N43025,0.5
hard_two_big_rooms_0,N47431,N16093,0.5
hard_two_big_rooms_0,N47431,N36334,0.5
hard_two_big_rooms_0,N14456,N27874,0.5
hard_two_big_rooms_0,N14456,N90808,0.5
hard_two_big_rooms_0,N67408,N69228,0.5
hard_two_big_rooms_0,N67408,N50853,0.5
hard_two_big_rooms_0,N73504,N28308,0.5
hard_two_big_rooms_0,N73504,N16795,0.5
hard_two_big_rooms_0,N13623,N45634,0.5
hard_two_big_rooms_0,N13623,N97784,0.5
hard_two_big_rooms_0,N21374,N36586,0.5
hard_two_big_rooms_0,N21374,N71400,0.5
hard_two_big_rooms_0,N52122,N35677,0.5
hard_two_big_rooms_0,N52122,N44628,0.5
hard_two_big_rooms_0,N76910,N77619,0.5
hard_two_big_rooms_0,N76910,N45608,0.5
hard_two_big_rooms_0,N61210,N43592,0.5
hard_two_big_rooms_0,N61210,N14007,0.5
hard_two_big_rooms_0,N15966,N86875,0.5
hard_two_big_rooms_0,N15966,N91482,0.5
hard_two_big_rooms_0,N75330,N50729,0.5
hard_two_big_rooms_0,N75330,N85555,0.5
hard_two_big_rooms_0,N29265,N44281,0.5
hard_two_big_rooms_0,N29265,N25722,0.5
hard_two_big_rooms_0,N77446,N20914,0.5
hard_two_big_rooms_0,N77446,N30779,0.5
hard_two_big_rooms_0,N95754,N50369,0.5
hard_two_big_rooms_0,N95754,N88055,0.5
hard_two_big_rooms_0,N13488,N61269,0.5
hard_two_big_rooms_0,N13488,N33310,0.5
hard_two_big_rooms_0,N59875,N97207,0.5
hard_two_big_rooms_0,N59875,N62728,0.5
hard_two_big_rooms_0,N34363,N76445,0.5
hard_two_big_rooms_0,N34363,N85073,0.5
hard_two_big_rooms_0,N73048,N27738,0.5
hard_two_big_rooms_0,N73048,N85571,0.5
hard_two_big_rooms_0,N23649,N95161,0.5
hard_two_big_rooms_0,N23649,N42069,0.5
hard_two_big_rooms_0,N55053,N27718,0.5
hard_two_big_rooms_0,N55053,N22594,0.5
hard_two_big_rooms_0,N62751,N62093,0.5
hard_two_big_rooms_0,N62751,N77688,0.5
hard_two_big_rooms_0,N33932,N21862,0.5
hard_two_big_rooms_0,N33932,N39900,0.5
hard_two_big_rooms_0,N50371,N79269,0.5
hard_two_big_rooms_0,N50371,N53476,0.5
hard_two_big_rooms_0,N17156,N60444,0.5
hard_two_big_rooms_0,N17156,N63066,0.5
hard_two_big_rooms_0,N81133,N35581,0.5
hard_two_big_rooms_0,N81133,N93716,0.5
medium_cathedral,N64046,N13247,0.5
medium_cathedral,N64046,N47001,0.5
medium_cathedral,N13247,N70454,0.3333
medium_cathedral,N13247,N70234,0.3333
medium_cathedral,N13247,N22914,0.3333
medium_cathedral,N70454,N99907,0.5
medium_cathedral,N70454,N32321,0.5
medium_cathedral,N70234,N48095,0.3333
medium_cathedral,N70234,N96313,0.3333
medium_cathedral,N70234,N52286,0.3333
medium_cathedral,N22914,N99072,0.3333
medium_cathedral,N22914,N95073,0.3333
medium_cathedral,N22914,N40803,0.3333
medium_cathedral,N57933,N14372,0.5
medium_cathedral,N57933,N15615,0.5
medium_cathedral,N99907,N14811,0.5
medium_cathedral,N99907,N18691,0.5
medium_cathedral,N32321,N79733,0.5
medium_cathedral,N32321,N66275,0.5
medium_cathedral,N48095,N74056,0.5
medium_cathedral,N48095,N85154,0.5
medium_cathedral,N96313,N97492,0.5
medium_cathedral,N96313,N51850,0.5
medium_cathedral,N52286,N11032,0.3333
medium_cathedral,N52286,N81176,0.3333
medium_cathedral,N52286,N65176,0.3333
medium_cathedral,N99072,N84180,0.5
medium_cathedral,N99072,N81766,0.5
medium_cathedral,N95073,N33347,0.5
medium_cathedral,N95073,N96087,0.5
medium_cathedral,N40803,N82914,0.3333
medium_cathedral,N40803,N12183,0.3333
medium_cathedral,N40803,N18880,0.3333
medium_cathedral,N14372,N89924,0.5
medium_cathedral,N14372,N60195,0.5
medium_cathedral,N15615,N83532,0.5
medium_cathedral,N15615,N40434,0.5
medium_cathedral,N18691,N17707,0.5
medium_cathedral,N18691,N48526,0.5
medium_cathedral,N66275,N96471,0.5
medium_cathedral,N66275,N97186,0.5
medium_cathedral,N85154,N26539,0.5
medium_cathedral,N85154,N81333,0.5
medium_cathedral,N97492,N24269,0.5
medium_cathedral,N97492,N17015,0.5
medium_cathedral,N11032,N60397,0.5
medium_cathedral,N11032,N80081,0.5
medium_cathedral,N81176,N30620,0.5
medium_cathedral,N81176,N85412,0.5
medium_cathedral,N65176,N70970,0.5
medium_cathedral,N65176,N16714,0.5
medium_cathedral,N81766,N17877,0.5
medium_cathedral,N81766,N72507,0.5
medium_cathedral,N33347,N17110,0.5
medium_cathedral,N33347,N52009,0.5
medium_cathedral,N82914,N70507,0.5
medium_cathedral,N82914,N70899,0.5
medium_cathedral,N12183,N90254,0.5
medium_cathedral,N12183,N78462,0.5
medium_cathedral,N18880,N53115,0.5
medium_cathedral,N18880,N52571,0.5
medium_cathedral,N60195,N26063,0.5
medium_cathedral,N60195,N69248,0.5
medium_cathedral,N40434,N91277,0.5
medium_cathedral,N40434,N78899,0.5
easy_large_loop_2_copy,N79951,N53630,0.5
easy_large_loop_2_copy,N79951,N29853,0.5
easy_large_loop_2_copy,N53630,N58381,0.5
easy_large_loop_2_copy,N53630,N30760,0.5
easy_large_loop_2_copy,N29853,N40255,0.5
easy_large_loop_2_copy,N29853,N76208,0.5
easy_large_loop_2_copy,N58381,N62187,0.3333
easy_large_loop_2_copy,N58381,N51406,0.3333
easy_large_loop_2_copy,N58381,N81914,0.3333
easy_large_loop_2_copy,N62187,N87571,0.3333
easy_large_loop_2_copy,N62187,N68224,0.3333
easy_large_loop_2_copy,N62187,N59942,0.3333
easy_large_loop_2_copy,N87571,N58598,0.5
easy_large_loop_2_copy,N87571,N61932,0.5
medium_cathedral_copy,N24423,N87817,0.5
medium_cathedral_copy,N24423,N58696,0.5
medium_cathedral_copy,N87817,N65011,0.3333
medium_cathedral_copy,N87817,N39569,0.3333
medium_cathedral_copy,N87817,N13676,0.3333
medium_cathedral_copy,N65011,N29630,0.5
medium_cathedral_copy,N65011,N25184,0.5
medium_cathedral_copy,N39569,N46284,0.3333
medium_cathedral_copy,N39569,N16390,0.3333
medium_cathedral_copy,N39569,N22955,0.3333
medium_cathedral_copy,N13676,N37664,0.5
medium_cathedral_copy,N13676,N64099,0.5
medium_cathedral_copy,N97553,N81258,0.5
medium_cathedral_copy,N97553,N10218,0.5
medium_cathedral_copy,N29630,N15610,0.5
medium_cathedral_copy,N29630,N85545,0.5
medium_cathedral_copy,N46284,N82182,0.5
medium_cathedral_copy,N46284,N41480,0.5
medium_cathedral_copy,N16390,N11555,0.5
medium_cathedral_copy,N16390,N16961,0.5
medium_cathedral_copy,N22955,N14943,0.5
medium_cathedral_copy,N22955,N87130,0.5
medium_cathedral_copy,N64099,N45745,0.5
medium_cathedral_copy,N64099,N40359,0.5
medium_cathedral_copy,N10218,N90646,0.5
medium_cathedral_copy,N10218,N28932,0.5
hard_two_big_rooms_1,N27219,N82670,0.5
hard_two_big_rooms_1,N27219,N86988,0.5
hard_two_big_rooms_1,N82670,N47177,0.5
hard_two_big_rooms_1,N82670,N27301,0.5
hard_two_big_rooms_1,N86988,N10800,0.5
hard_two_big_rooms_1,N86988,N88266,0.5
hard_two_big_rooms_1,N47177,N92709,0.5
hard_two_big_rooms_1,N47177,N73765,0.5
hard_two_big_rooms_1,N27301,N12521,0.5
hard_two_big_rooms_1,N27301,N25872,0.5
hard_two_big_rooms_1,N10800,N91761,0.5
hard_two_big_rooms_1,N10800,N80349,0.5
hard_two_big_rooms_1,N88266,N35651,0.5
hard_two_big_rooms_1,N88266,N99727,0.5
hard_two_big_rooms_1,N73765,N93987,0.5
hard_two_big_rooms_1,N73765,N31384,0.5
hard_two_big_rooms_1,N12521,N71345,0.5
hard_two_big_rooms_1,N12521,N56610,0.5
hard_two_big_rooms_1,N25872,N27660,0.5
hard_two_big_rooms_1,N25872,N36642,0.5
hard_two_big_rooms_1,N91761,N24610,0.5
hard_two_big_rooms_1,N91761,N68813,0.5
hard_two_big_rooms_1,N80349,N81297,0.5
hard_two_big_rooms_1,N80349,N45856,0.5
hard_two_big_rooms_1,N35651,N59481,0.5
hard_two_big_rooms_1,N35651,N87788,0.5
hard_two_big_rooms_1,N99727,N46981,0.5
hard_two_big_rooms_1,N99727,N26502,0.5
hard_two_big_rooms_1,N93987,N39664,0.5
hard_two_big_rooms_1,N93987,N51136,0.5
hard_two_big_rooms_1,N71345,N69083,0.5
hard_two_big_rooms_1,N71345,N33814,0.5
hard_two_big_rooms_1,N56610,N12456,0.5
hard_two_big_rooms_1,N56610,N91174,0.5
hard_two_big_rooms_1,N36642,N55831,0.5
hard_two_big_rooms_1,N36642,N96570,0.5
hard_two_big_rooms_1,N24610,N94453,0.5
hard_two_big_rooms_1,N24610,N96540,0.5
hard_two_big_rooms_1,N68813,N52882,0.5
hard_two_big_rooms_1,N68813,N74006,0.5
hard_two_big_rooms_1,N81297,N18985,0.5
hard_two_big_rooms_1,N81297,N33904,0.5
hard_two_big_rooms_1,N45856,N86363,0.5
hard_two_big_rooms_1,N45856,N26353,0.5
hard_two_big_rooms_1,N87788,N93035,0.5
hard_two_big_rooms_1,N87788,N40288,0.5
hard_two_big_rooms_1,N46981,N21366,0.5
hard_two_big_rooms_1,N46981,N39567,0.5
hard_two_big_rooms_1,N26502,N15626,0.5
hard_two_big_rooms_1,N26502,N90045,0.5
hard_two_big_rooms_1,N39664,N78953,0.5
hard_two_big_rooms_1,N39664,N47258,0.5
hard_two_big_rooms_1,N69083,N70694,0.5
hard_two_big_rooms_1,N69083,N48817,0.5
hard_two_big_rooms_1,N33814,N37005,0.5
hard_two_big_rooms_1,N33814,N34884,0.5
hard_two_big_rooms_1,N91174,N25822,0.5
hard_two_big_rooms_1,N91174,N59565,0.5
hard_two_big_rooms_1,N55831,N61026,0.5
hard_two_big_rooms_1,N55831,N70870,0.5
hard_two_big_rooms_1,N94453,N55297,0.5
hard_two_big_rooms_1,N94453,N15013,0.5
hard_two_big_rooms_1,N96540,N76900,0.5
hard_two_big_rooms_1,N96540,N58646,0.5
hard_two_big_rooms_1,N52882,N82837,0.5
hard_two_big_rooms_1,N52882,N57480,0.5
hard_two_big_rooms_1,N74006,N27979,0.5
hard_two_big_rooms_1,N74006,N16002,0.5
hard_two_big_rooms_1,N33904,N45142,0.5
hard_two_big_rooms_1,N33904,N49055,0.5
hard_two_big_rooms_1,N86363,N35327,0.5
hard_two_big_rooms_1,N86363,N25375,0.5
hard_two_big_rooms_1,N26353,N32610,0.5
hard_two_big_rooms_1,N26353,N52942,0.5
hard_two_big_rooms_1,N93035,N16678,0.5
hard_two_big_rooms_1,N93035,N12681,0.5
hard_two_big_rooms_1,N21366,N15346,0.5
hard_two_big_rooms_1,N21366,N48140,0.5
hard_two_big_rooms_1,N39567,N33953,0.5
hard_two_big_rooms_1,N39567,N36740,0.5
hard_two_big_rooms_1,N90045,N78934,0.5
hard_two_big_rooms_1,N90045,N37615,0.5
hard_two_big_rooms_1,N78953,N59009,0.5
hard_two_big_rooms_1,N78953,N51013,0.5
hard_two_big_rooms_1,N70694,N62096,0.5
hard_two_big_rooms_1,N70694,N29940,0.5
hard_two_big_rooms_1,N48817,N19232,0.5
hard_two_big_rooms_1,N48817,N90516,0.5
hard_two_big_rooms_1,N34884,N96283,0.5
hard_two_big_rooms_1,N34884,N29604,0.5
hard_two_big_rooms_1,N25822,N57720,0.5
hard_two_big_rooms_1,N25822,N58707,0.5
hard_two_big_rooms_1,N61026,N21019,0.5
hard_two_big_rooms_1,N61026,N81453,0.5
hard_two_big_rooms_1,N55297,N70498,0.5
hard_two_big_rooms_1,N55297,N66576,0.5
hard_two_big_rooms_1,N15013,N66870,0.5
hard_two_big_rooms_1,N15013,N26619,0.5
hard_two_big_rooms_1,N76900,N39397,0.5
hard_two_big_rooms_1,N76900,N95533,0.5
hard_two_big_rooms_1,N58646,N98346,0.5
hard_two_big_rooms_1,N58646,N17889,0.5
hard_two_big_rooms_1,N57480,N20065,0.5
hard_two_big_rooms_1,N57480,N80246,0.5
hard_two_big_rooms_1,N27979,N52421,0.5
hard_two_big_rooms_1,N27979,N62397,0.5
hard_two_big_rooms_1,N16002,N39929,0.5
hard_two_big_rooms_1,N16002,N32743,0.5
hard_two_big_rooms_1,N45142,N98956,0.5
hard_two_big_rooms_1,N45142,N64828,0.5
hard_two_big_rooms_1,N35327,N51877,0.5
hard_two_big_rooms_1,N35327,N99282,0.5
hard_two_big_rooms_1,N25375,N18597,0.5
hard_two_big_rooms_1,N25375,N56844,0.5
hard_two_big_rooms_1,N52942,N58316,0.5
hard_two_big_rooms_1,N52942,N19267,0.5
hard_two_big_rooms_1,N16678,N63313,0.5
hard_two_big_rooms_1,N16678,N42280,0.5
hard_two_big_rooms_1,N15346,N14116,0.5
hard_two_big_rooms_1,N15346,N82825,0.5
hard_two_big_rooms_1,N48140,N24645,0.5
hard_two_big_rooms_1,N48140,N91462,0.5
hard_two_big_rooms_1,N36740,N54557,0.5
hard_two_big_rooms_1,N36740,N18996,0.5
hard_two_big_rooms_1,N78934,N38673,0.5
hard_two_big_rooms_1,N78934,N79719,0.5
hard_two_big_rooms_1,N59009,N40033,0.5
hard_two_big_rooms_1,N59009,N65365,0.5
hard_two_big_rooms_1,N62096,N83006,0.5
hard_two_big_rooms_1,N62096,N95563,0.5
hard_two_big_rooms_1,N29940,N50356,0.5
hard_two_big_rooms_1,N29940,N59962,0.5
hard_two_big_rooms_1,N90516,N86011,0.5
hard_two_big_rooms_1,N90516,N70081,0.5
hard_two_big_rooms_1,N96283,N38844,0.5
hard_two_big_rooms_1,N96283,N25091,0.5
hard_two_big_rooms_1,N57720,N94187,0.5
hard_two_big_rooms_1,N57720,N94608,0.5
hard_two_big_rooms_1,N21019,N37258,0.5
hard_two_big_rooms_1,N21019,N44927,0.5
hard_two_big_rooms_1,N66576,N33346,0.5
hard_two_big_rooms_1,N66576,N86639,0.5
hard_two_big_rooms_1,N66870,N69322,0.5
hard_two_big_rooms_1,N66870,N21731,0.5
hard_two_big_rooms_1,N26619,N22103,0.5
hard_two_big_rooms_1,N26619,N47680,0.5
hard_two_big_rooms_1,N95533,N72716,0.5
hard_two_big_rooms_1,N95533,N23160,0.5
hard_two_big_rooms_1,N98346,N98722,0.5
hard_two_big_rooms_1,N98346,N21273,0.5
hard_two_big_rooms_1,N17889,N38674,0.5
hard_two_big_rooms_1,N17889,N85439,0.5
hard_two_big_rooms_1,N20065,N28235,0.5
hard_two_big_rooms_1,N20065,N26103,0.5
hard_two_big_rooms_1,N52421,N84900,0.5
hard_two_big_rooms_1,N52421,N68148,0.5
hard_two_big_rooms_1,N62397,N84611,0.5
hard_two_big_rooms_1,N62397,N98537,0.5
hard_two_big_rooms_1,N32743,N44805,0.5
hard_two_big_rooms_1,N32743,N92559,0.5
hard_two_big_rooms_1,N98956,N36606,0.5
hard_two_big_rooms_1,N98956,N62831,0.5
hard_two_big_rooms_1,N51877,N97532,0.5
hard_two_big_rooms_1,N51877,N96590,0.5
hard_two_big_rooms_1,N99282,N39881,0.5
hard_two_big_rooms_1,N99282,N79824,0.5
hard_two_big_rooms_1,N56844,N53975,0.5
hard_two_big_rooms_1,N56844,N69014,0.5
hard_two_big_rooms_1,N58316,N11034,0.5
hard_two_big_rooms_1,N58316,N33100,0.5
hard_two_big_rooms_1,N63313,N10545,0.5
hard_two_big_rooms_1,N63313,N36668,0.5
hard_two_big_rooms_1,N14116,N47380,0.5
hard_two_big_rooms_1,N14116,N23550,0.5
hard_two_big_rooms_1,N82825,N97270,0.5
hard_two_big_rooms_1,N82825,N53825,0.5
hard_two_big_rooms_1,N91462,N76398,0.5
hard_two_big_rooms_1,N91462,N38740,0.5
hard_two_big_rooms_1,N54557,N15514,0.5
hard_two_big_rooms_1,N54557,N64392,0.5
hard_two_big_rooms_1,N38673,N59391,0.5
hard_two_big_rooms_1,N38673,N30225,0.5
hard_two_big_rooms_1,N40033,N32098,0.5
hard_two_big_rooms_1,N40033,N32028,0.5
hard_two_big_rooms_1,N95563,N38402,0.5
hard_two_big_rooms_1,N95563,N56570,0.5
hard_two_big_rooms_1,N59962,N71531,0.5
hard_two_big_rooms_1,N59962,N70526,0.5
hard_two_big_rooms_1,N86011,N98944,0.5
hard_two_big_rooms_1,N86011,N69409,0.5
hard_two_big_rooms_1,N38844,N14309,0.5
hard_two_big_rooms_1,N38844,N52466,0.5
hard_two_big_rooms_1,N94187,N45505,0.5
hard_two_big_rooms_1,N94187,N61454,0.5
hard_two_big_rooms_1,N37258,N67533,0.5
hard_two_big_rooms_1,N37258,N42696,0.5
hard_two_big_rooms_1,N33346,N97516,0.5
hard_two_big_rooms_1,N33346,N26802,0.5
hard_two_big_rooms_1,N21731,N37914,0.5
hard_two_big_rooms_1,N21731,N57504,0.5
hard_two_big_rooms_1,N47680,N70198,0.5
hard_two_big_rooms_1,N47680,N90340,0.5
hard_two_big_rooms_1,N72716,N69947,0.5
hard_two_big_rooms_1,N72716,N95955,0.5
hard_two_big_rooms_1,N21273,N41766,0.5
hard_two_big_rooms_1,N21273,N39887,0.5
hard_two_big_rooms_1,N85439,N80969,0.5
hard_two_big_rooms_1,N85439,N68391,0.5
hard_two_big_rooms_1,N28235,N36153,0.5
hard_two_big_rooms_1,N28235,N75947,0.5
hard_two_big_rooms_1,N68148,N49441,0.5
hard_two_big_rooms_1,N68148,N45255,0.5
hard_two_big_rooms_1,N98537,N29009,0.5
hard_two_big_rooms_1,N98537,N57891,0.5
hard_two_big_rooms_1,N44805,N15949,0.5
hard_two_big_rooms_1,N44805,N95511,0.5
hard_two_big_rooms_1,N36606,N72858,0.5
hard_two_big_rooms_1,N36606,N83958,0.5
hard_two_big_rooms_1,N96590,N58113,0.5
hard_two_big_rooms_1,N96590,N45735,0.5
hard_two_big_rooms_1,N79824,N18384,0.5
hard_two_big_rooms_1,N79824,N49596,0.5
hard_two_big_rooms_1,N53975,N84019,0.5
hard_two_big_rooms_1,N53975,N40182,0.5
hard_two_big_rooms_1,N11034,N74144,0.5
hard_two_big_rooms_1,N11034,N41072,0.5
hard_two_big_rooms_1,N10545,N92482,0.5
hard_two_big_rooms_1,N10545,N67345,0.5
hard_two_big_rooms_1,N23550,N72890,0.5
hard_two_big_rooms_1,N23550,N21579,0.5
hard_two_big_rooms_1,N53825,N65598,0.5
hard_two_big_rooms_1,N53825,N33870,0.5
hard_two_big_rooms_1,N76398,N57580,0.5
hard_two_big_rooms_1,N76398,N67662,0.5
hard_two_big_rooms_1,N15514,N48811,0.5
hard_two_big_rooms_1,N15514,N76004,0.5
hard_two_big_rooms_1,N59391,N85758,0.5
hard_two_big_rooms_1,N59391,N16544,0.5
easy_labyrinth,N35216,N93812,0.5
easy_labyrinth,N35216,N65267,0.5
easy_labyrinth,N93812,N39194,0.5
easy_labyrinth,N93812,N63981,0.5
easy_labyrinth,N65267,N95839,0.5
easy_labyrinth,N65267,N78140,0.5
easy_labyrinth,N39194,N46316,0.5
easy_labyrinth,N39194,N92625,0.5
hard_hallway_0_copy,N27860,N62596,0.5
hard_hallway_0_copy,N27860,N40798,0.5
hard_hallway_0_copy,N62596,N11499,0.3333
hard_hallway_0_copy,N62596,N11416,0.3333
hard_hallway_0_copy,N62596,N24494,0.3333
hard_hallway_0_copy,N40798,N22584,0.5
hard_hallway_0_copy,N40798,N74941,0.5
hard_hallway_0_copy,N11499,N63367,0.3333
hard_hallway_0_copy,N11499,N30877,0.3333
hard_hallway_0_copy,N11499,N94561,0.3333
hard_hallway_0_copy,N11416,N72599,0.25
hard_hallway_0_copy,N11416,N38586,0.25
hard_hallway_0_copy,N11416,N29398,0.25
hard_hallway_0_copy,N11416,N48869,0.25
hard_hallway_0_copy,N24494,N42075,0.25
hard_hallway_0_copy,N24494,N50046,0.25
hard_hallway_0_copy,N24494,N92324,0.25
hard_hallway_0_copy,N24494,N45915,0.25
hard_hallway_0_copy,N22584,N42625,0.5
hard_hallway_0_copy,N22584,N50572,0.5
hard_hallway_0_copy,N74941,N14643,0.25
hard_hallway_0_copy,N74941,N16758,0.25
hard_hallway_0_copy,N74941,N63723,0.25
hard_hallway_0_copy,N74941,N23081,0.25
hard_hallway_0_copy,N63367,N67827,0.3333
hard_hallway_0_copy,N63367,N63626,0.3333
hard_hallway_0_copy,N63367,N29321,0.3333
hard_hallway_0_copy,N30877,N16200,0.25
hard_hallway_0_copy,N30877,N45378,0.25
hard_hallway_0_copy,N30877,N24938,0.25
hard_hallway_0_copy,N30877,N68413,0.25
hard_hallway_0_copy,N94561,N90581,0.25
hard_hallway_0_copy,N94561,N80398,0.25
hard_hallway_0_copy,N94561,N42356,0.25
hard_hallway_0_copy,N94561,N10032,0.25
hard_hallway_0_copy,N72599,N71023,0.5
hard_hallway_0_copy,N72599,N45587,0.5
hard_hallway_0_copy,N38586,N87640,0.25
hard_hallway_0_copy,N38586,N16792,0.25
hard_hallway_0_copy,N38586,N11106,0.25
hard_hallway_0_copy,N38586,N53790,0.25
hard_hallway_0_copy,N29398,N42739,0.25
hard_hallway_0_copy,N29398,N82600,0.25
hard_hallway_0_copy,N29398,N70979,0.25
hard_hallway_0_copy,N29398,N80877,0.25
hard_hallway_0_copy,N48869,N12572,0.5
hard_hallway_0_copy,N48869,N16729,0.5
hard_hallway_0_copy,N42075,N38936,0.5
hard_hallway_0_copy,N42075,N31372,0.5
hard_hallway_0_copy,N50046,N58560,0.25
hard_hallway_0_copy,N50046,N45920,0.25
hard_hallway_0_copy,N50046,N68542,0.25
hard_hallway_0_copy,N50046,N75362,0.25
hard_hallway_0_copy,N92324,N38624,0.5
hard_hallway_0_copy,N92324,N81505,0.5
hard_hallway_0_copy,N45915,N95668,0.25
hard_hallway_0_copy,N45915,N83499,0.25
hard_hallway_0_copy,N45915,N56226,0.25
hard_hallway_0_copy,N45915,N73211,0.25
hard_hallway_0_copy,N42625,N59430,0.5
hard_hallway_0_copy,N42625,N72348,0.5
hard_hallway_0_copy,N50572,N94006,0.5
hard_hallway_0_copy,N50572,N68892,0.5
hard_hallway_0_copy,N14643,N34227,0.25
hard_hallway_0_copy,N14643,N95104,0.25
hard_hallway_0_copy,N14643,N65129,0.25
hard_hallway_0_copy,N14643,N84755,0.25
hard_hallway_0_copy,N16758,N23245,0.5
hard_hallway_0_copy,N16758,N52730,0.5
hard_hallway_0_copy,N63723,N76526,0.5
hard_hallway_0_copy,N63723,N44256,0.5
hard_hallway_0_copy,N23081,N36311,0.25
hard_hallway_0_copy,N23081,N86620,0.25
hard_hallway_0_copy,N23081,N52662,0.25
hard_hallway_0_copy,N23081,N96653,0.25
hard_hallway_0_copy,N67827,N91732,0.3333
hard_hallway_0_copy,N67827,N37846,0.3333
hard_hallway_0_copy,N67827,N64916,0.3333
hard_hallway_0_copy,N63626,N36348,0.25
hard_hallway_0_copy,N63626,N53110,0.25
hard_hallway_0_copy,N63626,N12361,0.25
hard_hallway_0_copy,N63626,N49996,0.25
hard_hallway_0_copy,N29321,N13365,0.25
hard_hallway_0_copy,N29321,N42687,0.25
hard_hallway_0_copy,N29321,N22895,0.25
hard_hallway_0_copy,N29321,N22995,0.25
hard_hallway_0_copy,N16200,N93732,0.5
hard_hallway_0_copy,N16200,N65798,0.5
hard_hallway_0_copy,N45378,N96116,0.3333
hard_hallway_0_copy,N45378,N16778,0.3333
hard_hallway_0_copy,N45378,N32417,0.3333
hard_hallway_0_copy,N24938,N46562,0.25
hard_hallway_0_copy,N24938,N17694,0.25
hard_hallway_0_copy,N24938,N51888,0.25
hard_hallway_0_copy,N24938,N98847,0.25
hard_hallway_0_copy,N68413,N80220,0.5
hard_hallway_0_copy,N68413,N82301,0.5
hard_hallway_0_copy,N90581,N18232,0.5
hard_hallway_0_copy,N90581,N35985,0.5
hard_hallway_0_copy,N80398,N78361,0.25
hard_hallway_0_copy,N80398,N68360,0.25
hard_hallway_0_copy,N80398,N43323,0.25
hard_hallway_0_copy,N80398,N12210,0.25
hard_hallway_0_copy,N42356,N84235,0.5
