world,node,child,value_0.2_1,value_0.28_1,value_0.391_1,value_0.547_1,value_0.765_1,value_1.07_1,value_1.496_1,value_2.092_1,value_2.925_1,value_4.091_1,value_5.721_1,value_8_1
hard_two_big_rooms_0,N75891,N41102,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1137,0.1856,0.2515,0.2994
hard_two_big_rooms_0,N75891,N91045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0099,0.0309,0.0668
hard_two_big_rooms_0,N45646,N61371,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_big_rooms_0,N45646,N85813,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_big_rooms_0,N24560,N57142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9958,0.9804,0.9425,0.8808
hard_two_big_rooms_0,N24560,N25148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0196,0.0575,0.1192
hard_two_big_rooms_0,N26537,N34745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9958,0.9804,0.9425,0.8808
hard_two_big_rooms_0,N26537,N28090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0196,0.0575,0.1192
hard_two_big_rooms_0,N75040,N64921,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_two_big_rooms_0,N75040,N83455,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_two_big_rooms_0,N94908,N12970,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_two_big_rooms_0,N94908,N80273,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_two_big_rooms_0,N41264,N50946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9958,0.976,0.9208,0.8259
hard_two_big_rooms_0,N41264,N57643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.012,0.0396,0.087
hard_two_big_rooms_0,N41264,N58007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.012,0.0396,0.087
hard_two_big_rooms_0,N21067,N77556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9955,0.9753,0.9197,0.8248
hard_two_big_rooms_0,N21067,N69963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0153,0.0471,0.0985
hard_two_big_rooms_0,N21067,N83299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0094,0.0332,0.0767
hard_two_big_rooms_0,N32747,N53091,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9461,0.8844,0.8045,0.7177,0.6338
hard_two_big_rooms_0,N32747,N98435,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1137,0.1856,0.2515,0.2994
hard_two_big_rooms_0,N32747,N60868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0099,0.0309,0.0668
hard_two_big_rooms_0,N61813,N82084,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_big_rooms_0,N61813,N53385,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_big_rooms_0,N58151,N93472,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4996,0.4976,0.4911,0.4778
hard_two_big_rooms_0,N58151,N92817,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4996,0.4976,0.4911,0.4778
hard_two_big_rooms_0,N58151,N81191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0008,0.0048,0.0177,0.0444
hard_two_big_rooms_0,N83476,N50118,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9355,0.8712,0.7965,0.7236,0.6568,0.5956
hard_two_big_rooms_0,N83476,N29527,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2029,0.2722,0.3264,0.3613
hard_two_big_rooms_0,N83476,N78769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0043,0.0167,0.0431
hard_two_big_rooms_0,N36020,N24806,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9355,0.8712,0.7965,0.7236,0.6568,0.5956
hard_two_big_rooms_0,N36020,N78616,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2029,0.2722,0.3264,0.3613
hard_two_big_rooms_0,N36020,N86501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0043,0.0167,0.0431
hard_two_big_rooms_0,N59699,N39916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9883,0.9515,0.8735
hard_two_big_rooms_0,N59699,N65065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0058,0.0242,0.0633
hard_two_big_rooms_0,N59699,N67131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0058,0.0242,0.0633
hard_two_big_rooms_0,N25410,N87404,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_big_rooms_0,N25410,N19350,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_big_rooms_0,N71505,N14096,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9461,0.8844,0.8045,0.7177,0.6338
hard_two_big_rooms_0,N71505,N89927,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1137,0.1856,0.2515,0.2994
hard_two_big_rooms_0,N71505,N11827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0099,0.0309,0.0668
hard_two_big_rooms_0,N64674,N69318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9955,0.9753,0.9197,0.8248
hard_two_big_rooms_0,N64674,N95382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0153,0.0471,0.0985
hard_two_big_rooms_0,N64674,N36239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0094,0.0332,0.0767
hard_two_big_rooms_0,N57809,N98155,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_big_rooms_0,N57809,N81183,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_big_rooms_0,N90379,N38660,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9461,0.8844,0.8045,0.7177,0.6338
hard_two_big_rooms_0,N90379,N91011,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1137,0.1856,0.2515,0.2994
hard_two_big_rooms_0,N90379,N93212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0099,0.0309,0.0668
hard_two_big_rooms_0,N96263,N39507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9955,0.9753,0.9197,0.8248
hard_two_big_rooms_0,N96263,N85480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0153,0.0471,0.0985
hard_two_big_rooms_0,N96263,N17383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0094,0.0332,0.0767
hard_two_big_rooms_0,N24339,N99778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9883,0.9515,0.8735
hard_two_big_rooms_0,N24339,N50903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0058,0.0242,0.0633
hard_two_big_rooms_0,N24339,N47709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0058,0.0242,0.0633
hard_two_big_rooms_0,N77459,N78691,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9355,0.8712,0.7965,0.7236,0.6568,0.5956
hard_two_big_rooms_0,N77459,N63514,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2029,0.2722,0.3264,0.3613
hard_two_big_rooms_0,N77459,N22341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0043,0.0167,0.0431
hard_two_big_rooms_0,N91186,N92066,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9355,0.8712,0.7965,0.7236,0.6568,0.5956
hard_two_big_rooms_0,N91186,N16760,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2029,0.2722,0.3264,0.3613
hard_two_big_rooms_0,N91186,N53014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0043,0.0167,0.0431
hard_two_big_rooms_0,N99241,N10916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9958,0.9804,0.9425,0.8808
hard_two_big_rooms_0,N99241,N39337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0196,0.0575,0.1192
hard_two_big_rooms_0,N92698,N10509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9958,0.9804,0.9425,0.8808
hard_two_big_rooms_0,N92698,N35007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0196,0.0575,0.1192
hard_two_big_rooms_0,N80859,N78782,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_two_big_rooms_0,N80859,N24525,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_two_big_rooms_0,N95968,N43916,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_two_big_rooms_0,N95968,N68217,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_two_big_rooms_0,N16915,N72081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9958,0.976,0.9208,0.8259
hard_two_big_rooms_0,N16915,N38285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.012,0.0396,0.087
hard_two_big_rooms_0,N16915,N42267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.012,0.0396,0.087
hard_two_big_rooms_0,N41946,N38012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9955,0.9753,0.9197,0.8248
hard_two_big_rooms_0,N41946,N94362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0153,0.0471,0.0985
hard_two_big_rooms_0,N41946,N78214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0094,0.0332,0.0767
hard_two_big_rooms_0,N36901,N53162,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9461,0.8844,0.8045,0.7177,0.6338
hard_two_big_rooms_0,N36901,N63114,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1137,0.1856,0.2515,0.2994
hard_two_big_rooms_0,N36901,N74696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0099,0.0309,0.0668
hard_two_big_rooms_0,N90692,N75868,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_big_rooms_0,N90692,N12024,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_big_rooms_0,N27681,N46950,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9958,0.9804,0.9425,0.8808
hard_two_big_rooms_0,N27681,N94634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0196,0.0575,0.1192
hard_two_big_rooms_0,N34588,N90128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9958,0.9804,0.9425,0.8808
hard_two_big_rooms_0,N34588,N72826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0196,0.0575,0.1192
hard_two_big_rooms_0,N39258,N20601,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_two_big_rooms_0,N39258,N73914,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_two_big_rooms_0,N92444,N30612,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_two_big_rooms_0,N92444,N79634,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_two_big_rooms_0,N56780,N69971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9958,0.976,0.9208,0.8259
hard_two_big_rooms_0,N56780,N12752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.012,0.0396,0.087
hard_two_big_rooms_0,N56780,N47648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.012,0.0396,0.087
hard_two_big_rooms_0,N93745,N37090,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9955,0.9753,0.9197,0.8248
hard_two_big_rooms_0,N93745,N94903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0153,0.0471,0.0985
hard_two_big_rooms_0,N93745,N43688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0094,0.0332,0.0767
hard_two_big_rooms_0,N95056,N97531,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9461,0.8844,0.8045,0.7177,0.6338
hard_two_big_rooms_0,N95056,N41577,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1137,0.1856,0.2515,0.2994
hard_two_big_rooms_0,N95056,N47779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0099,0.0309,0.0668
hard_two_big_rooms_0,N21837,N21742,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_big_rooms_0,N21837,N64348,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_big_rooms_0,N76672,N63802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9883,0.9515,0.8735
hard_two_big_rooms_0,N76672,N14591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0058,0.0242,0.0633
hard_two_big_rooms_0,N76672,N48947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0058,0.0242,0.0633
hard_two_big_rooms_0,N20433,N19568,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9355,0.8712,0.7965,0.7236,0.6568,0.5956
hard_two_big_rooms_0,N20433,N19893,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2029,0.2722,0.3264,0.3613
hard_two_big_rooms_0,N20433,N65396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0043,0.0167,0.0431
hard_two_big_rooms_0,N47793,N39852,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9355,0.8712,0.7965,0.7236,0.6568,0.5956
hard_two_big_rooms_0,N47793,N60240,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2029,0.2722,0.3264,0.3613
hard_two_big_rooms_0,N47793,N46676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0043,0.0167,0.0431
hard_two_big_rooms_0,N95776,N45270,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_big_rooms_0,N95776,N41772,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_big_rooms_0,N50981,N48832,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9461,0.8844,0.8045,0.7177,0.6338
hard_two_big_rooms_0,N50981,N76371,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1137,0.1856,0.2515,0.2994
hard_two_big_rooms_0,N50981,N84272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0099,0.0309,0.0668
hard_two_big_rooms_0,N36145,N71282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9955,0.9753,0.9197,0.8248
hard_two_big_rooms_0,N36145,N72963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0153,0.0471,0.0985
hard_two_big_rooms_0,N36145,N59064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0094,0.0332,0.0767
hard_two_big_rooms_0,N75145,N64072,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_big_rooms_0,N75145,N13328,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_big_rooms_0,N16120,N38762,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9461,0.8844,0.8045,0.7177,0.6338
hard_two_big_rooms_0,N16120,N10720,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1137,0.1856,0.2515,0.2994
hard_two_big_rooms_0,N16120,N79500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0099,0.0309,0.0668
hard_two_big_rooms_0,N40708,N30878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9955,0.9753,0.9197,0.8248
hard_two_big_rooms_0,N40708,N45649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0153,0.0471,0.0985
hard_two_big_rooms_0,N40708,N79646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0094,0.0332,0.0767
hard_two_big_rooms_0,N31382,N22544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_big_rooms_0,N31382,N82366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_big_rooms_0,N52316,N77408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.997,0.9846,0.9513,0.8933
hard_two_big_rooms_0,N52316,N66190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0154,0.0487,0.1067
hard_two_big_rooms_0,N35440,N35655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_big_rooms_0,N35440,N67085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_big_rooms_0,N80746,N96858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_big_rooms_0,N80746,N82217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_big_rooms_0,N41181,N47710,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_big_rooms_0,N41181,N26072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_big_rooms_0,N61745,N16870,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_big_rooms_0,N61745,N63394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_big_rooms_0,N38153,N38665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.997,0.9811,0.9326,0.8431
hard_two_big_rooms_0,N38153,N57559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0094,0.0337,0.0784
hard_two_big_rooms_0,N38153,N99091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0094,0.0337,0.0784
hard_two_big_rooms_0,N93175,N65551,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9968,0.9837,0.9495,0.8907,0.8176
hard_two_big_rooms_0,N93175,N34917,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0163,0.0505,0.1093,0.1824
hard_two_big_rooms_0,N93970,N71241,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9968,0.9837,0.9495,0.8907,0.8176
hard_two_big_rooms_0,N93970,N46750,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0163,0.0505,0.1093,0.1824
hard_two_big_rooms_0,N52987,N78250,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_big_rooms_0,N52987,N10498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_big_rooms_0,N90527,N32874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_big_rooms_0,N90527,N14816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_big_rooms_0,N16921,N16576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9989,0.9906,0.9584,0.8859
hard_two_big_rooms_0,N16921,N47621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0058,0.0244,0.0642
hard_two_big_rooms_0,N16921,N11646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0036,0.0172,0.05
