subject	world	trialNo	steps	path	times
S47804928	3ways_1	32	383	p(5,4)p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1532;405;412;704;399;389;465;428;995;442;
S47804928	3ways_2	33	395	p(2,6)p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	3429;367;555;397;413;577;396;1157;343;352;377;892;
S47804928	3ways_4	34	406	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(2,4);p(2,5);	1954;398;606;421;382;412;870;436;442;1003;346;
S47804928	Equal_2vs5	35	420	p(2,4)p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,3);p(0,2);	3326;411;322;347;510;1386;376;396;976;322;419;352;854;279;
S47804928	Equal_8vs3_mirror	36	442	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(7,2);p(6,2);p(5,2);p(5,3);	953;510;366;419;563;487;368;413;493;390;570;1335;525;435;1017;376;360;368;953;428;494;510;
S47804928	3ways_3	37	446	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	1425;389;1305;382;
S47804928	Equal_8vs3	38	461	p(6,2)p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);	2275;359;352;339;466;379;442;593;425;348;1163;478;435;465;531;
S47804928	Equal_8vs8_mirror	39	469	p(3,3)p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);	1741;397;472;353;369;1078;382;503;
S17865914	4ways_mirror	1	12	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	3417;931;602;365;427;585;522;476;577;514;357;544;
S17865914	3ways_3	2	16	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	5344;352;675;370;
S17865914	6vs1_2	3	27	p(4,6)p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1951;464;458;509;474;507;355;349;334;854;350;
S17865914	Equal_10vs2	4	50	p(3,7)p(3,6);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(3,6);p(3,7);p(3,8);p(3,9);p(4,9);	4938;504;499;419;421;434;453;494;383;396;1070;418;450;427;515;475;482;453;422;391;408;430;806;
S17865914	3ways_4	5	61	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(2,4);p(2,5);	2299;449;543;433;446;441;436;392;489;650;386;
S17865914	3ways_1_mirror	6	74	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	2027;612;383;429;355;477;720;489;429;442;485;775;285;
S17865914	6vs1_1_mirror	7	91	p(2,5)p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(3,0);p(2,0);	1681;447;553;367;439;414;470;395;441;494;959;426;379;412;451;741;272;
S17865914	Equal_7vs2_mirror	8	101	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1675;528;383;512;402;506;398;846;254;256;
S17865914	6vs2_mirror	9	106	p(5,1)p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	1478;372;344;285;680;
S17865914	Equal_6vs3	10	121	p(4,4)p(4,3);p(4,2);p(3,2);p(2,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);p(4,4);p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	3227;442;308;256;771;1157;413;413;415;908;335;343;656;589;351;
S17865914	Loop_2	11	131	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(0,2);	2422;330;330;478;900;270;399;574;930;299;
S17865914	Equal_4vs2_mirror	12	137	p(4,0)p(3,0);p(2,0);p(1,0);p(1,1);p(1,2);p(0,2);	3917;365;350;559;480;584;
S17865914	Equal_8vs8	13	159	p(6,3)p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	6923;346;391;409;505;707;389;692;462;368;444;419;428;373;402;1116;492;507;467;566;471;493;
S17865914	3ways_2_mirror	14	171	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	1801;934;584;499;470;349;436;828;511;520;344;521;
S17865914	6vs1_2_mirror	15	181	p(2,6)p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	1528;484;332;462;473;499;467;460;312;707;
S17865914	Equal_10vs2_mirror	16	193	p(2,7)p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1767;378;392;509;432;492;535;502;437;387;731;282;
S17865914	Equal_6vs6	17	210	p(4,4)p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	1967;361;529;467;468;866;320;387;433;356;517;373;362;445;373;453;397;
S17865914	3ways_2	18	218	p(2,6)p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	5657;444;451;429;422;290;282;802;
S17865914	Equal_7vs2	19	226	p(5,4)p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	1712;442;487;339;419;372;475;905;
S17865914	Equal_4vs2	20	235	p(1,0)p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(1,0);p(1,1);p(1,2);p(2,2);	1781;790;270;822;375;326;341;596;752;
S17865914	Equal_7vs9	21	246	p(5,2)p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	13213;460;322;332;455;314;768;768;336;382;488;
S17865914	Loop_1_mirror	22	260	p(0,0)p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(5,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(1,3);	1535;323;294;323;354;487;1034;873;372;353;400;528;601;317;
S17865914	4ways	23	272	p(2,6)p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1972;411;466;483;522;419;444;673;467;417;449;700;
S17865914	3ways_3_mirror	24	279	p(3,4)p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(1,0);p(0,0);	1333;685;453;365;332;754;554;
S17865914	Equal_2vs5_mirror	25	286	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1361;614;525;325;338;716;319;
S17865914	3ways_4_mirror	26	296	p(2,2)p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(4,0);	1661;362;369;363;469;838;412;725;523;477;
S17865914	4vs1	27	307	p(0,4)p(0,3);p(0,2);p(0,1);p(1,1);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(2,3);	1104;475;456;1038;1135;434;329;403;628;488;523;
S17865914	4vs1_mirror	28	312	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	1625;609;554;533;449;
S17865914	Equal_8vs3	29	335	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);	3426;352;345;306;648;314;345;551;516;498;537;452;470;684;471;411;514;506;1189;375;454;359;379;
S17865914	Equal_8vs3_mirror	30	357	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(7,2);p(6,2);p(5,2);p(5,3);	2061;306;373;432;558;381;371;618;505;485;541;493;405;493;541;407;361;450;604;354;423;338;
S17865914	Equal_2vs5	31	371	p(2,4)p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,3);p(0,2);	1423;472;417;353;302;1004;340;324;377;351;377;504;595;510;
S17865914	Equal_7vs9_mirror	32	383	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	2636;500;420;545;367;467;436;433;378;1169;477;285;
S17865914	Equal_6vs6_mirror	33	390	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	2048;660;321;354;532;894;291;
S17865914	Equal_8vs8_mirror	34	398	p(3,3)p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);	2619;323;300;294;481;944;270;268;
S17865914	6vs2	35	403	p(0,1)p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	1365;348;354;444;746;
S17865914	Loop_1	36	412	p(7,0)p(6,0);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	1671;363;335;380;654;460;383;662;663;
S17865914	3ways_1	37	420	p(5,4)p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	1819;420;415;429;458;423;815;436;
S17865914	Loop_2_mirror	38	430	p(0,3)p(1,3);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	1283;354;339;412;522;390;570;472;580;425;
S17865914	6vs1_1	39	447	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	1742;610;451;435;432;626;499;476;489;556;513;665;465;500;388;902;317;
S17865914	Equal_6vs3_mirror	40	454	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	1401;504;387;521;490;888;389;
S73803980	6vs2	1	5	p(0,1)p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	6089;455;461;493;769;
S73803980	Equal_7vs9	2	34	p(5,2)p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	5793;406;477;477;510;522;559;481;487;1252;526;443;377;392;413;356;392;384;438;558;486;425;453;500;565;847;454;456;548;
S73803980	Equal_10vs2	3	37	p(3,7)p(3,8);p(3,9);p(4,9);	2823;485;955;
S73803980	Equal_10vs2_mirror	4	53	p(2,7)p(2,8);p(2,9);p(2,8);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1519;404;514;483;462;533;404;369;395;357;404;442;1202;456;874;392;
S73803980	Equal_4vs2_mirror	5	63	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(1,1);p(1,2);p(0,2);	1792;470;1076;308;432;416;450;1112;352;392;
S73803980	3ways_3	6	67	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	2080;340;708;357;
S73803980	Equal_6vs3_mirror	7	80	p(2,4)p(2,5);p(2,6);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	1218;351;378;1516;542;392;511;359;394;496;443;985;348;
S73803980	Equal_4vs2	8	83	p(1,0)p(1,1);p(1,2);p(2,2);	2247;340;800;
S73803980	Loop_2	9	95	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	2348;460;972;420;409;667;470;522;498;550;1030;450;
S73803980	Loop_1	10	108	p(7,0)p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	7090;374;392;1389;273;364;336;361;355;332;384;676;288;
S73803980	Equal_7vs2_mirror	11	122	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1234;321;481;338;316;616;368;344;452;372;344;724;438;602;
S73803980	Equal_6vs6_mirror	12	139	p(2,4)p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	2189;304;381;387;356;538;300;1250;368;418;359;370;388;364;1004;884;486;
S73803980	3ways_1	13	153	p(5,4)p(6,4);p(7,4);p(6,4);p(5,4);p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	2566;415;738;337;791;570;426;562;392;462;526;514;780;376;
S73803980	6vs1_1	14	170	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(3,0);p(4,0);	2650;311;456;454;479;372;529;554;472;402;420;380;442;558;471;1301;510;
S73803980	6vs2_mirror	15	179	p(5,1)p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	2393;408;680;292;384;344;408;502;737;
S73803980	Equal_7vs2	16	191	p(5,4)p(5,5);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	1557;375;409;327;1163;294;367;370;452;478;428;798;
S73803980	Equal_2vs5_mirror	17	202	p(2,4)p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1240;324;440;344;365;371;490;444;794;774;421;
S73803980	Equal_8vs3	18	225	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);	2217;328;426;464;692;446;361;339;372;1440;448;486;522;486;514;518;480;544;1390;376;444;502;470;
S73803980	3ways_4_mirror	19	235	p(2,2)p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(4,0);	2341;421;778;444;465;1086;323;1290;356;890;
S73803980	3ways_2	20	247	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	4188;443;445;675;363;329;412;392;458;541;523;756;
S73803980	3ways_1_mirror	21	256	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);	2424;391;700;319;325;376;442;844;343;
S73803980	Equal_6vs6	22	273	p(4,4)p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	3416;429;429;412;438;893;304;408;600;358;361;486;340;384;607;524;347;
S73803980	6vs1_2_mirror	23	283	p(2,6)p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	4127;474;352;336;347;312;337;333;498;693;
S73803980	Equal_8vs8_mirror	24	291	p(3,3)p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);	2083;356;435;367;872;1388;402;416;
S73803980	3ways_4	25	306	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,1);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(2,4);p(2,5);	3606;479;498;340;628;1312;671;478;534;1081;360;388;641;826;440;
S73803980	Loop_2_mirror	26	318	p(0,3)p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	1600;340;396;552;432;407;454;511;360;436;712;340;
S73803980	6vs1_2	27	337	p(4,6)p(3,6);p(2,6);p(1,6);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1587;372;308;336;728;288;479;2413;442;516;442;352;381;395;425;499;578;952;384;
S73803980	4ways	28	357	p(2,6)p(2,5);p(2,4);p(3,4);p(4,4);p(3,4);p(4,4);p(4,5);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	2265;324;349;399;441;883;428;458;506;420;433;432;491;415;612;857;410;668;475;664;
S73803980	3ways_3_mirror	29	372	p(3,4)p(3,5);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);p(0,0);	1257;485;1346;430;377;488;426;404;498;1334;323;452;521;914;518;
S73803980	Equal_7vs9_mirror	30	384	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	1853;451;336;502;431;440;521;417;402;723;437;429;
S73803980	4vs1_mirror	31	389	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	1205;410;440;790;404;
S73803980	6vs1_1_mirror	32	402	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(3,0);p(2,0);	1475;643;324;403;425;386;403;396;409;401;445;781;376;
S73803980	Equal_8vs3_mirror	33	416	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(7,3);p(6,3);p(5,3);	1424;340;324;1092;310;364;414;617;491;474;757;311;423;439;
S73803980	Equal_8vs8	34	438	p(6,3)p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	900;470;510;506;474;558;344;343;461;388;438;372;364;454;436;380;364;494;395;438;445;438;
S73803980	3ways_2_mirror	35	450	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	1646;370;388;1056;336;432;494;530;506;662;526;584;
S73803980	4vs1	36	461	p(0,4)p(0,3);p(0,2);p(0,1);p(1,1);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(2,3);	1531;604;530;1038;618;458;460;434;380;438;376;
S73803980	Equal_2vs5	37	465	p(2,4)p(1,4);p(0,4);p(0,3);p(0,2);	1208;400;922;356;
S73803980	4ways_mirror	38	489	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(2,4);p(1,4);p(2,4);p(1,4);p(1,5);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	2545;372;448;412;374;432;392;470;478;582;501;1077;356;400;392;952;380;549;649;844;510;458;502;538;
S73803980	Equal_6vs3	39	494	p(4,4)p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	1859;386;448;850;474;
S73803980	Loop_1_mirror	40	498	p(0,0)p(0,1);p(0,2);p(0,3);p(1,3);	3005;386;606;388;
S99057858	6vs1_1	1	15	p(4,5)p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(3,0);p(4,0);	2723;1540;378;392;381;429;487;402;424;397;542;485;502;1194;450;
S99057858	Loop_1	2	28	p(7,0)p(6,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	2481;5775;529;413;472;1124;345;348;371;442;381;781;347;
S99057858	6vs1_2	3	47	p(4,6)p(3,6);p(2,6);p(1,6);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	5155;485;418;505;1439;324;445;401;417;427;439;432;420;371;470;389;615;1253;437;
S99057858	Equal_7vs9_mirror	4	59	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	3438;418;362;418;393;397;506;343;498;1000;666;385;
S99057858	3ways_2_mirror	5	71	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	2266;627;1247;364;379;341;337;352;394;387;634;817;
S99057858	3ways_3	6	75	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	2244;320;901;313;
S99057858	Equal_6vs6	7	82	p(4,4)p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	1257;340;548;343;350;941;366;
S99057858	Equal_2vs5	8	86	p(2,4)p(1,4);p(0,4);p(0,3);p(0,2);	1147;368;802;373;
S99057858	4vs1	9	89	p(0,4)p(1,4);p(2,4);p(2,3);	1058;377;717;
S99057858	Equal_4vs2_mirror	10	99	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);	999;348;824;321;374;2324;681;1214;562;368;
S99057858	Equal_8vs8	11	111	p(6,3)p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	1715;388;3400;327;339;829;329;413;424;404;377;469;
S99057858	Equal_8vs3	12	134	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);	1230;384;330;338;2549;360;374;369;379;343;437;396;527;482;405;494;332;401;1086;289;373;359;420;
S99057858	Equal_6vs3	13	139	p(4,4)p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	2211;4700;349;690;790;
S99057858	3ways_4_mirror	14	149	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);	1329;303;1167;299;325;298;378;528;302;959;
S99057858	Equal_2vs5_mirror	15	160	p(2,4)p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1221;305;959;267;342;339;298;346;404;853;292;
S99057858	Equal_10vs2	16	163	p(3,7)p(3,8);p(3,9);p(4,9);	1206;322;719;
S99057858	Loop_2	17	175	p(7,3)p(7,2);p(7,1);p(7,0);p(6,0);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	2029;343;342;482;825;336;568;338;382;407;763;299;
S99057858	4vs1_mirror	18	184	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	1297;456;1031;279;343;352;357;561;349;
S99057858	3ways_1_mirror	19	193	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(1,0);	1008;323;1188;314;427;362;371;1080;382;
S99057858	Equal_7vs2_mirror	20	207	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1129;322;662;355;346;362;342;337;361;386;377;723;338;393;
S99057858	4ways_mirror	21	229	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(2,4);p(1,4);p(1,5);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	1373;588;577;315;397;324;374;358;1003;596;703;403;503;326;355;1034;379;906;416;388;359;574;
S99057858	Equal_10vs2_mirror	22	245	p(2,7)p(2,8);p(2,9);p(2,8);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1060;323;1241;382;355;368;428;428;514;515;485;381;398;425;1125;333;
S99057858	3ways_4	23	256	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(2,4);p(2,5);	1134;352;1513;391;378;445;393;363;384;1114;389;
S99057858	6vs1_1_mirror	24	273	p(2,5)p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(3,0);p(2,0);	1020;393;714;453;322;415;481;380;412;397;410;368;463;412;418;868;320;
S99057858	6vs1_2_mirror	25	291	p(2,6)p(3,6);p(4,6);p(5,6);p(6,6);p(5,6);p(4,6);p(3,6);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	1819;297;337;469;937;349;358;408;428;351;460;412;370;378;517;473;377;699;
