subject,step,direct,rt
S43329812,4,1,437
S43329812,6,1,360
S43329812,7,1,369
S43329812,8,1,415
S43329812,9,1,416
S43329812,10,1,371
S43329812,11,1,349
S43329812,12,1,440
S43329812,13,1,464
S43329812,14,1,736
S43329812,15,1,440
S43329812,16,1,464
S43329812,17,1,712
S43329812,2,1,339
S43329812,2,1,310
S43329812,2,1,334
S43329812,3,1,368
S43329812,4,1,1664
S43329812,5,1,184
S43329812,6,1,748
S43329812,7,1,252
S43329812,2,1,319
S43329812,4,1,867
S43329812,5,1,149
S43329812,6,1,928
S43329812,7,1,27
S43329812,8,1,277
S43329812,9,1,1048
S43329812,10,1,464
S43329812,11,1,368
S43329812,2,1,286
S43329812,3,1,376
S43329812,5,1,379
S43329812,6,1,356
S43329812,7,1,416
S43329812,8,1,479
S43329812,9,1,600
S43329812,10,1,653
S43329812,11,1,532
S43329812,2,1,343
S43329812,2,1,390
S43329812,4,1,576
S43329812,5,1,1672
S43329812,6,1,360
S43329812,7,1,401
S43329812,8,1,375
S43329812,11,1,416
S43329812,12,1,2184
S43329812,13,1,337
S43329812,14,1,351
S43329812,15,1,360
S43329812,16,1,648
S43329812,17,1,368
S43329812,2,1,327
S43329812,3,1,352
S43329812,4,1,952
S43329812,5,1,361
S43329812,7,1,358
S43329812,8,1,368
S43329812,9,1,384
S43329812,10,1,481
S43329812,11,1,375
S43329812,12,1,394
S43329812,13,1,351
S43329812,14,1,336
S43329812,15,1,415
S43329812,2,1,374
S43329812,3,1,383
S43329812,5,1,426
S43329812,6,1,814
S43329812,7,1,396
S43329812,8,1,396
S43329812,9,1,402
S43329812,10,1,382
S43329812,2,1,298
S43329812,4,1,191
S43329812,5,1,320
S43329812,6,1,1042
S43329812,7,1,17
S43329812,8,1,85
S43329812,11,1,367
S43329812,12,1,689
S43329812,13,1,359
S43329812,14,1,384
S43329812,15,1,824
S43329812,16,1,1881
S43329812,17,1,351
S43329812,19,1,568
S43329812,20,1,546
S43329812,21,1,518
S43329812,2,1,335
S43329812,3,1,352
S43329812,4,1,395
S43329812,6,1,392
S43329812,7,1,408
S43329812,8,1,384
S43329812,9,1,400
S43329812,10,1,648
S43329812,11,1,456
S43329812,12,1,416
S43329812,13,1,1248
S43329812,14,1,524
S43329812,15,1,483
S43329812,16,1,417
S43329812,17,1,474
S43329812,18,1,525
S43329812,2,1,430
S43329812,4,1,368
S43329812,5,1,992
S43329812,6,1,368
S43329812,7,1,384
S43329812,8,1,1664
S43329812,9,1,375
S43329812,10,1,378
S43329812,11,1,383
S43329812,12,1,1096
S43329812,13,1,416
S43329812,14,1,411
S43329812,15,1,576
S69282470,2,1,383
S69282470,3,1,367
S69282470,4,1,360
S69282470,6,1,257
S69282470,7,1,286
S69282470,8,1,344
S69282470,9,1,295
S69282470,10,1,360
S69282470,11,1,297
S69282470,12,1,298
S69282470,13,1,389
S69282470,14,1,513
S69282470,15,1,328
S69282470,16,1,520
S69282470,17,1,839
S69282470,18,1,321
S69282470,2,1,446
S69282470,3,1,880
S69282470,4,1,321
S69282470,2,1,320
S69282470,3,1,297
S69282470,4,1,820
S69282470,5,1,282
S69282470,6,1,313
S69282470,7,1,408
S69282470,8,1,600
S69282470,2,1,327
S69282470,3,1,329
S69282470,5,1,279
S69282470,6,1,770
S69282470,7,1,303
S69282470,8,1,384
S69282470,2,1,312
S69282470,3,1,335
S69282470,4,1,384
S69282470,5,1,384
S69282470,7,1,321
S69282470,8,1,287
S69282470,9,1,1576
S69282470,10,1,288
S69282470,11,1,504
S69282470,12,1,376
S69282470,2,1,382
S69282470,3,1,753
S69282470,4,1,519
S69282470,6,1,249
S69282470,7,1,687
S69282470,8,1,280
S69282470,9,1,351
S69282470,10,1,345
S69282470,11,1,312
S69282470,2,1,271
S69282470,4,1,224
S69282470,5,1,289
S69282470,6,1,336
S69282470,7,1,359
S69282470,8,1,321
S69282470,9,1,351
S69282470,2,1,336
S69282470,3,1,304
S69282470,4,1,352
S69282470,5,1,351
S69282470,6,1,345
S69282470,7,1,465
S69282470,8,1,343
S69282470,9,1,368
S69282470,2,1,289
S69282470,3,1,312
S69282470,4,1,320
S69282470,5,1,344
S69282470,6,1,408
S69282470,7,1,343
S69282470,2,1,297
S69282470,3,1,368
S69282470,2,1,431
S69282470,3,1,457
S69282470,4,1,343
S69282470,5,1,296
S69282470,6,1,337
S69282470,7,1,303
S69282470,8,1,312
S69282470,9,1,547
S69282470,2,1,571
S69282470,3,1,324
S69282470,4,1,296
S69282470,5,1,313
S69282470,6,1,351
S69282470,7,1,328
S69282470,8,1,345
S69282470,9,1,416
S69282470,10,1,368
S69282470,11,1,344
S69282470,2,1,336
S69282470,3,1,720
S69282470,4,1,288
S69282470,5,1,312
S69282470,7,1,233
S69282470,8,1,544
S69282470,9,1,288
S69282470,2,1,271
S69282470,3,1,319
S69282470,4,1,360
S69282470,5,1,321
S69282470,6,1,336
S69282470,7,1,456
S69282470,9,1,224
S69282470,10,1,297
S69282470,11,1,343
S69282470,2,1,270
S69282470,3,1,279
S69282470,4,1,370
S69282470,5,1,311
S69282470,6,1,321
S69282470,7,1,319
S69282470,8,1,303
S69282470,2,1,1183
S69282470,3,1,288
S69282470,4,1,1144
S69282470,5,1,311
S69282470,2,1,263
S69282470,3,1,306
S69282470,4,1,302
S69282470,5,1,417
S69282470,6,1,335
S69282470,7,1,321
S69282470,8,1,287
S69282470,9,1,312
S69282470,11,1,200
S69282470,12,1,256
S69282470,13,1,280
S69282470,14,1,312
S69282470,15,1,302
S69282470,16,1,360
S69282470,17,1,298
S69282470,18,1,351
S69282470,19,1,393
S69282470,20,1,335
S69282470,21,1,351
S69282470,22,1,329
S69282470,23,1,375
S69282470,24,1,344
S69282470,25,1,338
S69282470,2,1,313
S69282470,4,1,311
S69282470,5,1,280
S69282470,6,1,264
S69282470,7,1,336
S69282470,8,1,969
S69282470,9,1,248
S69282470,11,0,865
S69282470,12,0,239
S69282470,13,1,288
S69282470,14,1,409
S69282470,15,1,295
S69282470,2,1,290
S69282470,3,1,270
S69282470,4,1,297
S69282470,5,1,615
S69282470,7,1,240
S69282470,8,1,263
S69282470,9,1,273
S69282470,10,1,312
S69282470,11,1,272
S69282470,12,1,279
S69282470,13,1,743
S69282470,14,1,209
S69282470,15,1,279
S69282470,2,1,538
S69282470,3,1,467
S69282470,2,1,248
S69282470,3,1,279
S69282470,4,1,272
S69282470,2,1,270
S69282470,3,1,272
S69282470,4,1,280
S69282470,5,1,321
S69282470,6,1,303
S69282470,7,1,329
S69282470,9,0,735
S69282470,10,0,247
S69282470,11,1,233
S69282470,12,1,262
S69282470,13,1,274
S69282470,14,1,287
S69282470,15,1,288
S69282470,16,1,289
S69282470,17,1,280
S69282470,18,1,262
S69282470,19,1,249
S69282470,20,1,313
S69282470,21,1,1079
S69282470,22,1,288
S69282470,23,1,392
S69282470,24,1,336
S69282470,25,1,359
S69282470,2,1,288
S69282470,3,1,280
S69282470,6,1,241
S69282470,7,1,232
S69282470,8,1,255
S69282470,9,1,289
S69282470,10,1,276
S69282470,2,1,256
S69282470,3,1,280
S69282470,4,1,296
S69282470,5,1,383
S69282470,2,1,271
S69282470,3,1,272
S69282470,4,1,288
S69282470,5,1,273
S69282470,6,1,263
S69282470,7,1,275
S69282470,8,1,270
S69282470,9,1,319
S69282470,10,1,329
S69282470,2,1,286
S69282470,3,1,240
S69282470,4,1,264
S69282470,5,1,441
S69282470,2,1,327
S69282470,3,1,263
S69282470,4,1,273
S69282470,7,1,225
S69282470,8,1,272
S69282470,9,1,280
S69282470,10,1,335
S69282470,11,1,336
S69282470,12,1,903
S69282470,13,1,218
S69282470,15,1,246
S69282470,16,1,281
S69282470,17,1,432
S69282470,2,1,680
S69282470,3,1,225
S69282470,4,1,214
S69282470,5,1,249
S69282470,6,1,288
S69282470,7,1,1375
S69282470,8,1,200
S69282470,9,1,241
S69282470,10,1,335
S69282470,11,1,400
S69282470,2,1,271
S69282470,3,1,304
S69282470,4,1,472
S69282470,5,1,303
S69282470,6,1,289
S69282470,7,1,296
S69282470,2,1,254
S69282470,3,1,273
S69282470,4,1,943
S69282470,5,1,215
S69282470,7,1,233
S69282470,8,1,231
S69282470,9,1,257
S69282470,10,1,303
S69282470,11,1,296
S69282470,12,1,352
S69282470,13,1,415
S69282470,2,1,258
S69282470,3,1,256
S69282470,4,1,271
S69282470,6,0,1136
S69282470,7,0,903
S69282470,8,1,208
S69282470,9,1,241
S69282470,10,1,255
S69282470,11,1,256
S69282470,12,1,305
S69282470,13,1,648
S69282470,14,1,216
S69282470,15,1,240
S69282470,16,1,256
S69282470,17,1,279
S69282470,18,1,881
S69282470,19,1,215
S69282470,20,1,305
S69282470,2,1,278
S69282470,3,1,463
S69282470,2,1,278
S69282470,3,1,265
S69282470,4,1,304
S69282470,5,1,296
S69282470,2,1,288
S69282470,3,1,328
S69282470,4,1,255
S69282470,5,1,256
S69282470,7,1,233
S69282470,8,1,256
S69282470,9,1,272
S69282470,10,1,270
S69282470,11,1,251
S69282470,12,1,823
S69282470,2,1,270
S69282470,3,1,256
S69282470,4,1,296
S69282470,5,1,327
S69282470,6,1,321
S69282470,7,1,351
S69282470,2,1,271
S69282470,3,1,368
S69282470,4,1,256
S69282470,5,1,280
S69282470,7,1,224
S69282470,8,1,248
S69282470,9,1,1698
S69282470,10,1,215
S69282470,11,1,254
S69282470,12,1,313
S69282470,13,1,329
S69282470,14,1,254
S69282470,15,1,320
S69282470,2,1,231
S69282470,3,1,232
S69282470,4,1,293
S69282470,5,1,276
S69282470,6,1,615
S69282470,7,1,392
S69282470,9,1,261
S69282470,10,1,281
S69282470,11,1,336
S69282470,12,1,311
S69282470,13,1,287
S69282470,2,1,281
S69282470,3,1,263
S69282470,4,1,601
S69282470,5,1,328
S69282470,7,1,239
S69282470,8,1,273
S69282470,9,1,264
S69282470,10,1,344
S69282470,11,1,712
S69282470,2,1,239
S69282470,3,1,271
S69282470,4,1,280
S69282470,5,1,337
S69282470,6,1,280
S69282470,7,1,264
S69282470,8,1,280
S69282470,9,1,304
S69282470,10,1,320
S69282470,12,0,2009
S69282470,13,0,350
S69282470,14,1,329
S69282470,15,1,248
S69282470,16,1,263
S69282470,17,1,267
S69282470,18,1,262
S69282470,19,1,288
S69282470,20,1,513
S69282470,21,1,374
S69282470,22,1,353
S69282470,23,1,336
S69282470,24,1,391
S69282470,2,1,285
S30232939,2,1,578
S30232939,3,1,1410
S30232939,4,1,768
S30232939,5,1,994
S30232939,2,1,498
S30232939,2,1,402
S30232939,3,1,545
S30232939,4,1,448
S30232939,5,1,641
S30232939,2,1,720
S30232939,3,1,528
S30232939,4,1,482
S30232939,5,1,448
S30232939,7,1,416
S30232939,8,1,448
S30232939,9,1,482
S30232939,2,1,356
S30232939,4,1,336
S30232939,5,1,786
S30232939,6,1,400
S30232939,7,1,562
S30232939,9,1,434
S30232939,10,1,448
S30232939,11,1,528
S30232939,12,1,691
S30232939,2,1,384
S30232939,3,1,368
S30232939,4,1,434
S30232939,5,1,496
S30232939,7,1,336
S30232939,8,1,370
S30232939,9,1,384
S30232939,10,1,400
S30232939,11,1,368
S30232939,12,1,370
S30232939,13,1,528
S30232939,14,1,448
S30232939,15,1,402
S30232939,2,1,384
S30232939,3,1,372
S30232939,4,1,414
S30232939,6,1,306
S30232939,7,1,352
S30232939,8,1,400
S30232939,9,1,400
S30232939,10,1,434
S30232939,11,1,416
S30232939,12,1,433
S30232939,13,1,545
S30232939,14,1,416
S30232939,15,1,448
S30232939,16,1,432
S30232939,17,1,595
S30232939,2,1,415
S30232939,3,1,946
S30232939,4,1,416
S30232939,7,1,560
S30232939,8,1,432
S30232939,9,1,674
S30232939,10,1,384
S30232939,11,1,512
S30232939,12,1,580
S30232939,13,1,414
S30232939,15,1,320
S30232939,16,1,402
S30232939,17,1,464
S30232939,2,1,368
S30232939,2,1,338
S30232939,3,1,400
S30232939,4,1,432
S30232939,5,1,480
S30232939,2,1,348
S30232939,3,1,402
S30232939,4,1,608
S30232939,5,1,481
S30232939,7,1,1058
S30232939,8,1,272
S30232939,9,1,480
S30232939,10,1,499
S30232939,11,1,543
S30232939,12,1,480
S30232939,13,1,674
S30232939,2,1,384
S30232939,3,1,448
S30232939,4,1,514
S30232939,2,1,384
S30232939,3,1,336
S30232939,4,1,435
S30232939,5,1,447
S30232939,6,1,464
S30232939,7,1,432
S30232939,8,1,466
S30232939,9,1,528
S30232939,2,1,432
S30232939,4,1,352
S30232939,5,1,464
S30232939,6,1,402
S30232939,7,1,512
S30232939,2,1,320
S30232939,3,1,352
S30232939,4,1,450
S30232939,5,1,400
S30232939,2,1,370
S30232939,3,1,464
S30232939,2,1,338
S30232939,4,1,320
S30232939,5,1,370
S30232939,6,1,368
S30232939,7,1,416
S30232939,8,1,451
S30232939,9,1,415
S30232939,10,1,416
S30232939,11,1,384
S30232939,2,1,306
S30232939,3,1,352
S30232939,4,1,481
S30232939,5,1,383
S30232939,6,1,390
S30232939,7,1,396
S30232939,9,1,320
S30232939,10,1,464
S30232939,11,1,450
S30232939,2,1,368
S30232939,3,1,418
S30232939,4,1,384
S30232939,5,1,437
S30232939,6,1,701
S30232939,7,1,384
S30232939,2,1,320
S30232939,3,1,400
S30232939,4,1,386
S30232939,5,1,592
S30232939,2,1,336
S30232939,3,1,482
S30232939,4,1,400
S30232939,5,1,544
S30232939,7,1,432
S30232939,8,1,738
S30232939,9,1,448
S30232939,11,1,304
S30232939,12,1,562
S30232939,13,1,384
S30232939,14,1,464
S30232939,15,1,512
S30232939,16,1,514
S30232939,2,1,370
S30232939,3,1,496
S30232939,4,1,416
S30232939,5,1,418
S30232939,6,1,448
S30232939,7,1,544
S30232939,8,1,434
S30232939,9,1,464
S30232939,10,1,416
S30232939,11,1,546
S30232939,2,1,336
S30232939,3,1,626
S30232939,4,1,320
S30232939,5,1,369
S30232939,6,1,415
S30232939,7,1,467
S30232939,8,1,431
S30232939,9,1,496
S30232939,10,1,418
S30232939,11,1,544
S30232939,2,1,320
S30232939,3,1,384
S30232939,4,1,352
S30232939,6,1,368
S30232939,7,1,400
S30232939,8,1,482
S30232939,9,1,448
S30232939,10,1,432
S30232939,11,1,514
S30232939,12,1,384
S30232939,13,1,432
S30232939,14,1,416
S30232939,15,1,450
S30232939,16,1,432
S30232939,17,1,448
S30232939,18,1,562
S30232939,2,1,450
S30232939,4,1,338
S30232939,5,1,404
S30232939,6,1,380
S30232939,7,1,384
S30232939,8,1,514
S30232939,9,1,480
S30232939,10,1,400
S30232939,11,1,546
S30232939,2,1,387
S30232939,3,1,431
S30232939,4,1,800
S30232939,5,1,1732
S30232939,7,1,384
S30232939,8,1,370
S30232939,9,1,448
S30232939,10,1,448
S30232939,2,1,578
S30232939,3,1,448
S30232939,6,1,418
S30232939,7,1,384
S30232939,8,1,416
S30232939,9,1,400
S30232939,10,1,354
S30232939,2,1,352
S30232939,3,1,450
