"subject","world","step","rt","Cell","decisionNumber","treeDepth"
"S99991343","Loop_2",1,2042,"Start",1,1
"S99991343","Equal_6vs3_mirror",1,5534,"Start",1,1
"S99991343","3ways_2",1,15158,"Start",1,2
"S99991343","Loop_1",1,5083,"Start",1,1
"S99991343","6vs2",1,2011,"Start",1,1
"S99991343","Equal_7vs2",1,1845,"Start",1,1
"S99991343","Equal_8vs8",1,64118,"Start",1,1
"S99991343","6vs1_1",1,1428,"Start",1,1
"S99991343","Equal_6vs6",1,2072,"Start",1,1
"S99991343","6vs2_mirror",1,1353,"Start",1,1
"S84565588","Equal_10vs2",1,3165,"Start",1,1
"S84565588","Loop_1",1,2065,"Start",1,1
"S84565588","Equal_8vs3",1,1470,"Start",1,1
"S84565588","3ways_3",1,1954,"Start",1,2
"S84565588","3ways_3",6,1147,"Decision",2,1
"S84565588","4ways_mirror",1,1370,"Start",1,4
"S84565588","4ways_mirror",3,553,"Decision",2,3
"S84565588","4ways_mirror",9,679,"Decision",3,2
"S84565588","4ways_mirror",10,531,"Decision",4,1
"S84565588","3ways_4",1,1178,"Start",1,2
"S84565588","3ways_4",3,594,"Decision",2,1
"S84565588","Equal_2vs5_mirror",1,1531,"Start",1,1
"S84565588","3ways_2_mirror",1,1470,"Start",1,2
"S84565588","3ways_2_mirror",3,608,"Decision",2,1
"S84565588","4vs1_mirror",1,1267,"Start",1,1
"S84565588","Equal_8vs8_mirror",1,1157,"Start",1,1
"S84565588","Equal_6vs3",1,1474,"Start",1,1
"S84565588","6vs2_mirror",1,984,"Start",1,1
"S84565588","6vs1_1",1,1203,"Start",1,1
"S84565588","Equal_6vs6_mirror",1,2468,"Start",1,1
"S84565588","Equal_7vs9",1,1808,"Start",1,1
"S84565588","6vs1_2_mirror",1,1497,"Start",1,1
"S84565588","3ways_1_mirror",1,1138,"Start",1,2
"S84565588","3ways_1_mirror",3,503,"Decision",2,1
"S84565588","Equal_6vs6",1,1619,"Start",1,1
"S84565588","Equal_7vs2_mirror",1,1017,"Start",1,1
"S84565588","6vs1_1_mirror",1,1337,"Start",1,1
"S84565588","Equal_10vs2_mirror",1,2262,"Start",1,1
"S84565588","Equal_4vs2",1,1215,"Start",1,1
"S84565588","Loop_2_mirror",1,1430,"Start",1,1
"S84565588","Loop_1_mirror",1,1295,"Start",1,1
"S84565588","6vs2",1,1604,"Start",1,1
"S84565588","Equal_2vs5",1,1018,"Start",1,1
"S84565588","Loop_2",1,1401,"Start",1,1
"S84565588","Equal_7vs2",1,1012,"Start",1,1
"S84565588","Equal_7vs9_mirror",1,2456,"Start",1,1
"S84565588","Equal_8vs3_mirror",1,1097,"Start",1,1
"S84565588","Equal_6vs3_mirror",1,1027,"Start",1,1
"S84565588","Equal_4vs2_mirror",1,1306,"Start",1,1
"S84565588","3ways_2",1,1185,"Start",1,2
"S84565588","3ways_2",3,378,"Decision",2,1
"S84565588","3ways_1",1,1296,"Start",1,2
"S84565588","3ways_1",3,631,"Decision",2,1
"S84565588","3ways_4_mirror",1,956,"Start",1,2
"S84565588","3ways_4_mirror",3,548,"Decision",2,1
"S84565588","4ways",1,1402,"Start",1,4
"S84565588","4ways",3,598,"Decision",2,3
"S84565588","4ways",9,863,"Decision",3,2
"S84565588","4ways",10,508,"Decision",4,1
"S84565588","4vs1",1,1698,"Start",1,2
"S84565588","Equal_8vs8",1,2628,"Start",1,1
"S84565588","3ways_3_mirror",1,2975,"Start",1,3
"S84565588","3ways_3_mirror",3,616,"Decision",2,2
"S84565588","3ways_3_mirror",5,544,"Decision",3,1
"S84565588","6vs1_2",1,1172,"Start",1,1
"S56618969","6vs2",1,1427,"Start",1,1
"S56618969","3ways_2",1,1926,"Start",1,2
"S56618969","3ways_2",3,726,"Decision",2,1
"S56618969","Equal_7vs2_mirror",1,1281,"Start",1,1
"S56618969","4vs1_mirror",1,1623,"Start",1,1
"S56618969","3ways_4_mirror",1,1844,"Start",1,2
"S56618969","3ways_4_mirror",3,845,"Decision",2,1
"S56618969","4vs1",1,1135,"Start",1,2
"S56618969","Equal_6vs6_mirror",1,1326,"Start",1,1
"S56618969","3ways_3_mirror",1,1076,"Start",1,3
"S56618969","3ways_3_mirror",3,1040,"Decision",2,2
"S56618969","3ways_2_mirror",1,1658,"Start",1,2
"S56618969","3ways_2_mirror",8,1911,"Decision",2,1
"S56618969","Equal_2vs5_mirror",1,1003,"Start",1,1
"S56618969","3ways_3",1,1230,"Start",1,2
"S56618969","4ways",1,1425,"Start",1,4
"S56618969","4ways",3,1574,"Decision",2,3
"S56618969","4ways",9,732,"Decision",3,2
"S56618969","4ways",16,930,"Decision",4,1
"S56618969","Equal_6vs3_mirror",1,2352,"Start",1,1
"S56618969","4ways_mirror",1,2577,"Start",1,4
"S56618969","4ways_mirror",5,1275,"Decision",2,3
"S56618969","4ways_mirror",6,617,"Decision",3,2
"S56618969","4ways_mirror",14,2251,"Decision",4,1
"S56618969","Loop_2",1,2357,"Start",1,1
"S56618969","Equal_6vs6",1,2482,"Start",1,1
"S56618969","Equal_7vs9",1,2397,"Start",1,1
"S56618969","3ways_1",1,1662,"Start",1,2
"S56618969","3ways_1",3,696,"Decision",2,1
"S56618969","Equal_7vs9_mirror",1,2267,"Start",1,1
"S56618969","Loop_1",1,2580,"Start",1,1
"S56618969","6vs2_mirror",1,1345,"Start",1,1
"S56618969","Equal_10vs2",1,1600,"Start",1,1
"S56618969","Equal_8vs3",1,2356,"Start",1,1
"S56618969","Loop_2_mirror",1,2140,"Start",1,1
"S56618969","Equal_8vs3_mirror",1,1012,"Start",1,1
"S56618969","Equal_7vs2",1,1461,"Start",1,1
"S56618969","3ways_4",1,2336,"Start",1,2
"S56618969","Equal_4vs2_mirror",1,1102,"Start",1,1
"S56618969","3ways_1_mirror",1,1766,"Start",1,2
"S56618969","3ways_1_mirror",7,815,"Decision",2,1
"S56618969","Equal_10vs2_mirror",1,1635,"Start",1,1
"S56618969","Equal_8vs8_mirror",1,2215,"Start",1,1
"S56618969","Equal_8vs8",1,3147,"Start",1,1
"S56618969","Equal_4vs2",1,1427,"Start",1,1
"S56618969","6vs1_2",1,3056,"Start",1,1
"S56618969","6vs1_1_mirror",1,1238,"Start",1,1
"S56618969","Equal_2vs5",1,917,"Start",1,1
"S56618969","6vs1_1",1,975,"Start",1,1
"S56618969","Equal_6vs3",1,1510,"Start",1,1
"S56618969","Loop_1_mirror",1,2704,"Start",1,1
"S56618969","6vs1_2_mirror",1,1704,"Start",1,1
"S57356312","3ways_2_mirror",1,3325,"Start",1,2
"S57356312","3ways_2_mirror",3,1570,"Decision",2,1
"S57356312","3ways_3_mirror",1,2424,"Start",1,3
"S57356312","3ways_3_mirror",3,1490,"Decision",2,2
"S57356312","3ways_3_mirror",5,1522,"Decision",3,1
"S57356312","Loop_2_mirror",1,3459,"Start",1,1
"S57356312","Equal_8vs3",1,2533,"Start",1,1
"S57356312","6vs1_2_mirror",1,2973,"Start",1,1
"S57356312","Equal_8vs8",1,2087,"Start",1,1
"S57356312","4ways_mirror",1,2354,"Start",1,4
"S57356312","4ways_mirror",3,1018,"Decision",2,3
"S57356312","4ways_mirror",9,1419,"Decision",3,2
"S57356312","4ways_mirror",10,1169,"Decision",4,1
"S57356312","Equal_7vs2_mirror",1,1814,"Start",1,1
"S57356312","Equal_7vs9",1,3662,"Start",1,1
"S57356312","Equal_2vs5_mirror",1,1971,"Start",1,1
"S57356312","6vs2_mirror",1,1789,"Start",1,1
"S57356312","Equal_6vs3_mirror",1,3279,"Start",1,1
"S57356312","6vs2",1,3704,"Start",1,1
"S57356312","3ways_3",1,4024,"Start",1,2
"S57356312","Equal_10vs2",1,2488,"Start",1,1
"S57356312","3ways_4",1,2019,"Start",1,2
"S57356312","3ways_4",3,1489,"Decision",2,1
"S57356312","Equal_2vs5",1,1400,"Start",1,1
"S57356312","4vs1_mirror",1,2214,"Start",1,1
"S57356312","4vs1",1,2776,"Start",1,2
"S57356312","Equal_4vs2_mirror",1,1513,"Start",1,1
"S57356312","Equal_4vs2",1,1493,"Start",1,1
"S57356312","Equal_6vs3",1,2815,"Start",1,1
"S57356312","Loop_2",1,5012,"Start",1,1
"S57356312","Equal_7vs2",1,6161,"Start",1,1
"S57356312","3ways_1_mirror",1,1652,"Start",1,2
"S57356312","3ways_1_mirror",3,1186,"Decision",2,1
"S57356312","Equal_7vs9_mirror",1,4514,"Start",1,1
"S57356312","6vs1_2",1,2687,"Start",1,1
"S57356312","6vs1_1",1,2017,"Start",1,1
"S57356312","Equal_6vs6",1,2910,"Start",1,1
"S57356312","3ways_2",1,1750,"Start",1,2
"S57356312","3ways_2",3,1090,"Decision",2,1
"S57356312","Equal_10vs2_mirror",1,2067,"Start",1,1
"S57356312","Loop_1",1,16145,"Start",1,1
"S57356312","6vs1_1_mirror",1,1464,"Start",1,1
"S57356312","3ways_4_mirror",1,1256,"Start",1,2
"S57356312","3ways_4_mirror",3,594,"Decision",2,1
"S57356312","4ways",1,1787,"Start",1,4
"S57356312","4ways",3,912,"Decision",2,3
"S57356312","4ways",9,1122,"Decision",3,2
"S57356312","4ways",10,720,"Decision",4,1
"S57356312","Equal_8vs3_mirror",1,1464,"Start",1,1
"S57356312","3ways_1",1,1824,"Start",1,2
"S57356312","3ways_1",3,834,"Decision",2,1
"S57356312","Equal_6vs6_mirror",1,7342,"Start",1,1
"S57356312","Equal_8vs8_mirror",1,2310,"Start",1,1
"S57356312","Loop_1_mirror",1,3512,"Start",1,1
"S24416072","Equal_2vs5",1,2653,"Start",1,1
"S24416072","Equal_4vs2_mirror",1,1390,"Start",1,1
"S24416072","Loop_1_mirror",1,3792,"Start",1,1
"S24416072","3ways_3",1,1726,"Start",1,2
"S24416072","Equal_8vs8",1,2917,"Start",1,1
"S24416072","3ways_3_mirror",1,1968,"Start",1,3
"S24416072","3ways_3_mirror",3,1115,"Decision",2,2
"S24416072","3ways_3_mirror",10,786,"Decision",3,1
"S24416072","4ways",1,1472,"Start",1,4
"S24416072","4ways",3,1443,"Decision",2,3
"S24416072","Equal_7vs9_mirror",1,4437,"Start",1,1
"S24416072","Equal_10vs2_mirror",1,1651,"Start",1,1
"S24416072","Equal_10vs2",1,1533,"Start",1,1
"S24416072","4vs1",1,1035,"Start",1,2
"S24416072","Loop_2_mirror",1,2991,"Start",1,1
"S24416072","4vs1_mirror",1,1609,"Start",1,1
"S24416072","3ways_4_mirror",1,1297,"Start",1,2
"S24416072","3ways_4_mirror",3,1036,"Decision",2,1
"S24416072","6vs2",1,1457,"Start",1,1
"S24416072","6vs2_mirror",1,1802,"Start",1,1
"S24416072","Loop_1",1,13616,"Start",1,1
"S24416072","6vs1_1_mirror",1,1865,"Start",1,1
"S24416072","Equal_6vs3_mirror",1,2033,"Start",1,1
"S24416072","4ways_mirror",1,2907,"Start",1,4
"S24416072","4ways_mirror",5,985,"Decision",2,3
"S24416072","4ways_mirror",6,527,"Decision",3,2
"S24416072","4ways_mirror",14,663,"Decision",4,1
"S24416072","Equal_8vs8_mirror",1,2987,"Start",1,1
"S24416072","3ways_2_mirror",1,1739,"Start",1,2
"S24416072","3ways_2_mirror",3,1101,"Decision",2,1
"S24416072","Equal_8vs3_mirror",1,1174,"Start",1,1
"S24416072","Equal_7vs2",1,1512,"Start",1,1
"S24416072","Equal_7vs2_mirror",1,1308,"Start",1,1
"S24416072","3ways_1_mirror",1,1591,"Start",1,2
"S24416072","Loop_2",1,4424,"Start",1,1
"S24416072","6vs1_2_mirror",1,1552,"Start",1,1
"S24416072","Equal_2vs5_mirror",1,2272,"Start",1,1
"S24416072","Equal_6vs3",1,1833,"Start",1,1
"S24416072","Equal_4vs2",1,929,"Start",1,1
"S24416072","6vs1_1",1,3215,"Start",1,1
"S24416072","Equal_7vs9",1,1680,"Start",1,1
"S24416072","6vs1_2",1,1492,"Start",1,1
"S24416072","3ways_2",1,3197,"Start",1,2
"S24416072","3ways_4",1,1882,"Start",1,2
"S24416072","Equal_6vs6",1,1481,"Start",1,1
"S24416072","3ways_1",1,1687,"Start",1,2
"S24416072","3ways_1",4,545,"Decision",2,1
"S24416072","Equal_8vs3",1,1864,"Start",1,1
"S24416072","Equal_6vs6_mirror",1,2863,"Start",1,1
"S84421241","Equal_2vs5_mirror",1,4046,"Start",1,1
"S84421241","Equal_8vs8",1,18065,"Start",1,1
"S84421241","3ways_4_mirror",1,5206,"Start",1,2
"S84421241","3ways_4_mirror",3,508,"Decision",2,1
"S84421241","Equal_2vs5",1,2351,"Start",1,1
"S84421241","Equal_7vs9",1,5332,"Start",1,1
"S84421241","3ways_2",1,1840,"Start",1,2
"S84421241","3ways_2",3,421,"Decision",2,1
"S84421241","Equal_6vs3_mirror",1,2440,"Start",1,1
"S84421241","3ways_2_mirror",1,1709,"Start",1,2
"S84421241","3ways_2_mirror",3,923,"Decision",2,1
"S84421241","3ways_1_mirror",1,948,"Start",1,2
"S84421241","3ways_1_mirror",3,396,"Decision",2,1
"S84421241","Equal_10vs2_mirror",1,1412,"Start",1,1
"S84421241","Equal_4vs2_mirror",1,1058,"Start",1,1
"S84421241","Equal_7vs2",1,1059,"Start",1,1
"S84421241","Equal_4vs2",1,1700,"Start",1,1
"S84421241","6vs1_2",1,1854,"Start",1,1
"S84421241","Equal_6vs6",1,1810,"Start",1,1
"S84421241","Equal_8vs3",1,1035,"Start",1,1
"S84421241","Equal_7vs2_mirror",1,854,"Start",1,1
"S84421241","3ways_4",1,2228,"Start",1,2
"S84421241","3ways_4",3,420,"Decision",2,1
"S84421241","3ways_3",1,2401,"Start",1,2
"S84421241","Loop_1_mirror",1,5478,"Start",1,1
"S84421241","6vs1_2_mirror",1,1844,"Start",1,1
"S84421241","Equal_8vs8_mirror",1,1849,"Start",1,1
"S84421241","3ways_3_mirror",1,1098,"Start",1,3
"S84421241","3ways_3_mirror",3,669,"Decision",2,2
"S84421241","3ways_3_mirror",5,495,"Decision",3,1
"S84421241","3ways_1",1,2424,"Start",1,2
"S84421241","3ways_1",3,358,"Decision",2,1
"S84421241","Equal_6vs6_mirror",1,1598,"Start",1,1
"S84421241","4ways_mirror",1,1194,"Start",1,4
"S84421241","4ways_mirror",3,283,"Decision",2,3
"S84421241","4ways_mirror",9,526,"Decision",3,2
"S84421241","4ways_mirror",10,366,"Decision",4,1
"S84421241","4vs1",1,812,"Start",1,2
"S84421241","6vs2_mirror",1,837,"Start",1,1
"S84421241","6vs1_1",1,1480,"Start",1,1
"S84421241","Equal_8vs3_mirror",1,1731,"Start",1,1
"S84421241","6vs2",1,1725,"Start",1,1
"S84421241","6vs1_1_mirror",1,1081,"Start",1,1
"S84421241","4ways",1,1259,"Start",1,4
"S84421241","4ways",3,308,"Decision",2,3
"S84421241","4ways",9,476,"Decision",3,2
"S84421241","4ways",10,355,"Decision",4,1
"S84421241","Loop_2_mirror",1,2161,"Start",1,1
"S84421241","Loop_2",1,7187,"Start",1,1
"S84421241","Equal_10vs2",1,1116,"Start",1,1
"S84421241","Loop_1",1,1593,"Start",1,1
"S84421241","Equal_7vs9_mirror",1,994,"Start",1,1
"S84421241","4vs1_mirror",1,1080,"Start",1,1
"S84421241","Equal_6vs3",1,2287,"Start",1,1
"S96682031","4vs1_mirror",1,4825,"Start",1,1
"S96682031","Equal_4vs2",1,2181,"Start",1,1
"S96682031","Loop_1",1,2927,"Start",1,1
"S96682031","Equal_7vs9",1,2371,"Start",1,1
"S96682031","4ways",1,1450,"Start",1,4
"S96682031","4ways",5,878,"Decision",2,3
"S96682031","4ways",6,758,"Decision",3,2
"S96682031","4ways",14,1040,"Decision",4,1
"S96682031","3ways_1",1,3180,"Start",1,2
"S96682031","3ways_1",4,1011,"Decision",2,1
"S96682031","Equal_2vs5",1,3169,"Start",1,1
"S96682031","3ways_3_mirror",1,1294,"Start",1,3
"S96682031","3ways_3_mirror",3,937,"Decision",2,2
"S96682031","Equal_8vs8",1,2457,"Start",1,1
"S96682031","6vs1_1",1,1385,"Start",1,1
"S96682031","Equal_6vs6",1,1911,"Start",1,1
"S96682031","Equal_7vs9_mirror",1,1988,"Start",1,1
"S96682031","Equal_10vs2_mirror",1,1648,"Start",1,1
"S96682031","Equal_6vs3_mirror",1,1202,"Start",1,1
"S96682031","Equal_8vs3",1,1536,"Start",1,1
"S96682031","Equal_6vs3",1,1449,"Start",1,1
"S96682031","Equal_2vs5_mirror",1,1202,"Start",1,1
"S96682031","6vs2",1,1168,"Start",1,1
"S96682031","3ways_2_mirror",1,3692,"Start",1,2
"S96682031","3ways_2_mirror",8,1485,"Decision",2,1
"S96682031","3ways_4_mirror",1,1217,"Start",1,2
"S96682031","Equal_8vs8_mirror",1,2292,"Start",1,1
"S96682031","Equal_7vs2",1,1384,"Start",1,1
"S96682031","3ways_1_mirror",1,1081,"Start",1,2
"S96682031","3ways_1_mirror",7,745,"Decision",2,1
"S96682031","4vs1",1,1228,"Start",1,2
"S96682031","4vs1",4,763,"Decision",2,1
"S96682031","6vs2_mirror",1,1075,"Start",1,1
"S96682031","Loop_2_mirror",1,1534,"Start",1,1
"S96682031","Loop_2",1,1565,"Start",1,1
"S96682031","3ways_4",1,1126,"Start",1,2
"S96682031","6vs1_2_mirror",1,1456,"Start",1,1
"S96682031","Equal_10vs2",1,1446,"Start",1,1
"S96682031","Equal_8vs3_mirror",1,1461,"Start",1,1
"S96682031","4ways_mirror",1,1294,"Start",1,4
"S96682031","4ways_mirror",8,733,"Decision",2,3
"S96682031","6vs1_1_mirror",1,1563,"Start",1,1
"S96682031","6vs1_2",1,1332,"Start",1,1
"S96682031","Equal_4vs2_mirror",1,1207,"Start",1,1
"S96682031","3ways_3",1,1384,"Start",1,2
"S96682031","3ways_3",6,801,"Decision",2,1
"S96682031","Equal_7vs2_mirror",1,1367,"Start",1,1
"S96682031","Loop_1_mirror",1,1249,"Start",1,1
"S96682031","Equal_6vs6_mirror",1,2415,"Start",1,1
"S96682031","3ways_2",1,2408,"Start",1,2
"S96682031","3ways_2",3,1219,"Decision",2,1
"S52166887","Equal_7vs9",1,9140,"Start",1,1
"S52166887","3ways_1_mirror",1,7502,"Start",1,2
"S52166887","Equal_6vs3",1,4816,"Start",1,1
"S52166887","6vs2",1,2331,"Start",1,1
"S52166887","3ways_4_mirror",1,7162,"Start",1,2
"S52166887","3ways_4_mirror",3,619,"Decision",2,1
"S52166887","3ways_4",1,2059,"Start",1,2
"S52166887","3ways_4",3,2124,"Decision",2,1
"S52166887","6vs1_2_mirror",1,6515,"Start",1,1
"S52166887","3ways_1",1,3153,"Start",1,2
"S52166887","3ways_1",4,968,"Decision",2,1
"S52166887","Equal_2vs5",1,2171,"Start",1,1
"S52166887","Equal_6vs3_mirror",1,3271,"Start",1,1
"S52166887","Loop_1_mirror",1,4521,"Start",1,1
"S52166887","Equal_10vs2_mirror",1,4457,"Start",1,1
"S52166887","Equal_6vs6_mirror",1,2508,"Start",1,1
"S52166887","Equal_7vs2",1,5056,"Start",1,1
"S52166887","Equal_8vs3_mirror",1,3198,"Start",1,1
"S52166887","6vs2_mirror",1,3852,"Start",1,1
"S52166887","Equal_8vs8",1,3909,"Start",1,1
"S52166887","6vs1_2",1,3863,"Start",1,1
"S52166887","3ways_2_mirror",1,2734,"Start",1,2
"S52166887","3ways_2_mirror",3,1107,"Decision",2,1
"S52166887","Loop_1",1,7277,"Start",1,1
"S52166887","Equal_7vs9_mirror",1,8397,"Start",1,1
"S52166887","4ways",1,3036,"Start",1,4
"S52166887","4ways",3,840,"Decision",2,3
"S52166887","4ways",9,740,"Decision",3,2
"S52166887","4ways",16,1480,"Decision",4,1
"S52166887","Equal_8vs8_mirror",1,3340,"Start",1,1
"S52166887","3ways_3_mirror",1,2631,"Start",1,3
"S52166887","3ways_3_mirror",3,1632,"Decision",2,2
"S52166887","3ways_3_mirror",5,612,"Decision",3,1
"S52166887","3ways_3",1,2226,"Start",1,2
"S52166887","6vs1_1_mirror",1,1433,"Start",1,1
"S52166887","Equal_4vs2",1,1428,"Start",1,1
"S52166887","4ways_mirror",1,2467,"Start",1,4
"S52166887","4ways_mirror",3,1073,"Decision",2,3
"S52166887","4ways_mirror",9,512,"Decision",3,2
"S52166887","4ways_mirror",12,888,"Decision",4,1
"S52166887","Loop_2_mirror",1,1918,"Start",1,1
"S52166887","Loop_2",1,1954,"Start",1,1
"S52166887","Equal_7vs2_mirror",1,2588,"Start",1,1
"S52166887","6vs1_1",1,2205,"Start",1,1
"S52166887","Equal_4vs2_mirror",1,1346,"Start",1,1
"S52166887","Equal_2vs5_mirror",1,1890,"Start",1,1
"S52166887","Equal_6vs6",1,2560,"Start",1,1
"S52166887","Equal_8vs3",1,2477,"Start",1,1
"S52166887","Equal_10vs2",1,2827,"Start",1,1
"S52166887","4vs1",1,1334,"Start",1,2
"S52166887","4vs1_mirror",1,1192,"Start",1,1
"S52166887","3ways_2",1,1362,"Start",1,2
"S52166887","3ways_2",3,545,"Decision",2,1
"S78533889","Equal_2vs5_mirror",1,4739,"Start",1,1
"S78533889","Equal_7vs9_mirror",1,7875,"Start",1,1
"S78533889","Equal_6vs6_mirror",1,5613,"Start",1,1
"S78533889","6vs1_2",1,2187,"Start",1,1
"S78533889","Equal_6vs3_mirror",1,1783,"Start",1,1
"S78533889","3ways_3_mirror",1,2095,"Start",1,3
"S78533889","4ways_mirror",1,1537,"Start",1,4
"S78533889","4ways_mirror",8,1736,"Decision",2,3
"S78533889","3ways_4",1,1634,"Start",1,2
"S78533889","6vs1_1_mirror",1,1397,"Start",1,1
"S78533889","Loop_1",1,1885,"Start",1,1
"S78533889","3ways_4_mirror",1,2293,"Start",1,2
"S78533889","3ways_4_mirror",6,920,"Decision",2,1
"S78533889","6vs2",1,1561,"Start",1,1
"S78533889","Equal_6vs6",1,1246,"Start",1,1
"S78533889","3ways_1",1,1437,"Start",1,2
"S78533889","3ways_1_mirror",1,1219,"Start",1,2
"S78533889","3ways_1_mirror",7,2312,"Decision",2,1
"S78533889","4vs1_mirror",1,1022,"Start",1,1
"S78533889","Loop_1_mirror",1,1499,"Start",1,1
"S78533889","Equal_2vs5",1,1693,"Start",1,1
"S78533889","Equal_10vs2_mirror",1,1760,"Start",1,1
"S78533889","3ways_3",1,2553,"Start",1,2
"S78533889","Equal_4vs2",1,990,"Start",1,1
"S78533889","6vs2_mirror",1,1140,"Start",1,1
"S78533889","6vs1_1",1,1496,"Start",1,1
"S78533889","Loop_2_mirror",1,2235,"Start",1,1
"S78533889","3ways_2_mirror",1,1585,"Start",1,2
"S78533889","3ways_2_mirror",8,1264,"Decision",2,1
"S78533889","Equal_8vs3_mirror",1,2892,"Start",1,1
"S78533889","Loop_2",1,1135,"Start",1,1
"S78533889","3ways_2",1,1289,"Start",1,2
"S78533889","3ways_2",8,1464,"Decision",2,1
"S78533889","Equal_8vs8",1,1092,"Start",1,1
"S78533889","Equal_7vs2",1,1485,"Start",1,1
"S78533889","4ways",1,2802,"Start",1,4
"S78533889","Equal_7vs2_mirror",1,1327,"Start",1,1
"S78533889","4vs1",1,1096,"Start",1,2
"S78533889","4vs1",4,944,"Decision",2,1
"S78533889","Equal_8vs8_mirror",1,1572,"Start",1,1
"S78533889","Equal_6vs3",1,1149,"Start",1,1
"S78533889","6vs1_2_mirror",1,2000,"Start",1,1
"S78533889","Equal_8vs3",1,1912,"Start",1,1
"S78533889","Equal_4vs2_mirror",1,1513,"Start",1,1
"S78533889","Equal_7vs9",1,1288,"Start",1,1
"S78533889","Equal_10vs2",1,1977,"Start",1,1
"S8758558","3ways_2_mirror",1,5432,"Start",1,2
"S8758558","3ways_2_mirror",8,1385,"Decision",2,1
"S8758558","Loop_1",1,1893,"Start",1,1
"S8758558","Equal_2vs5_mirror",1,1453,"Start",1,1
"S8758558","4vs1",1,1496,"Start",1,2
"S8758558","4vs1",4,924,"Decision",2,1
"S8758558","3ways_4",1,2062,"Start",1,2
"S8758558","3ways_1_mirror",1,1837,"Start",1,2
"S8758558","6vs1_2",1,1969,"Start",1,1
"S8758558","Equal_8vs8_mirror",1,5552,"Start",1,1
"S8758558","Equal_6vs6_mirror",1,3528,"Start",1,1
"S8758558","3ways_3_mirror",1,2496,"Start",1,3
"S8758558","Equal_10vs2",1,1227,"Start",1,1
"S8758558","4ways",1,2038,"Start",1,4
"S8758558","4ways",8,838,"Decision",2,3
"S8758558","Equal_8vs3",1,2486,"Start",1,1
"S8758558","3ways_2",1,1675,"Start",1,2
"S8758558","Equal_6vs3",1,1539,"Start",1,1
"S8758558","4ways_mirror",1,1609,"Start",1,4
"S8758558","4ways_mirror",8,914,"Decision",2,3
"S8758558","Equal_7vs2_mirror",1,1369,"Start",1,1
"S8758558","6vs1_2_mirror",1,1338,"Start",1,1
"S8758558","3ways_3",1,1491,"Start",1,2
"S8758558","3ways_3",6,1432,"Decision",2,1
"S8758558","4vs1_mirror",1,1278,"Start",1,1
"S8758558","Equal_6vs6",1,3081,"Start",1,1
"S8758558","6vs1_1_mirror",1,1436,"Start",1,1
"S8758558","Equal_8vs3_mirror",1,1349,"Start",1,1
"S8758558","3ways_4_mirror",1,1668,"Start",1,2
"S8758558","3ways_4_mirror",6,1008,"Decision",2,1
"S8758558","Equal_7vs9_mirror",1,3929,"Start",1,1
"S8758558","3ways_1",1,1866,"Start",1,2
"S8758558","Equal_4vs2_mirror",1,1226,"Start",1,1
"S8758558","Equal_6vs3_mirror",1,1071,"Start",1,1
"S8758558","Loop_1_mirror",1,4638,"Start",1,1
"S8758558","Equal_10vs2_mirror",1,1706,"Start",1,1
"S8758558","6vs1_1",1,1367,"Start",1,1
"S8758558","Equal_8vs8",1,8542,"Start",1,1
"S8758558","Equal_2vs5",1,1091,"Start",1,1
"S8758558","Loop_2_mirror",1,4574,"Start",1,1
"S8758558","Loop_2",1,3830,"Start",1,1
"S8758558","6vs2",1,1129,"Start",1,1
"S8758558","Equal_4vs2",1,962,"Start",1,1
"S8758558","Equal_7vs9",1,4117,"Start",1,1
"S8758558","6vs2_mirror",1,1147,"Start",1,1
"S8758558","Equal_7vs2",1,1264,"Start",1,1
"S68573742","6vs2",1,2934,"Start",1,1
"S68573742","3ways_4",1,3863,"Start",1,2
"S68573742","3ways_4",3,1087,"Decision",2,1
"S68573742","Loop_2_mirror",1,4140,"Start",1,1
"S68573742","4ways",1,3278,"Start",1,4
"S68573742","4ways",8,855,"Decision",2,3
"S68573742","Equal_8vs8",1,1142,"Start",1,1
"S68573742","Equal_7vs2_mirror",1,1276,"Start",1,1
"S68573742","3ways_3",1,1043,"Start",1,2
"S68573742","3ways_3",6,827,"Decision",2,1
"S68573742","Equal_8vs8_mirror",1,1464,"Start",1,1
"S68573742","4vs1_mirror",1,1139,"Start",1,1
"S68573742","Equal_10vs2_mirror",1,1731,"Start",1,1
"S68573742","3ways_1",1,1287,"Start",1,2
"S68573742","3ways_1",4,445,"Decision",2,1
"S68573742","Equal_6vs6_mirror",1,977,"Start",1,1
"S68573742","Equal_10vs2",1,1205,"Start",1,1
"S68573742","6vs1_1_mirror",1,916,"Start",1,1
"S68573742","3ways_1_mirror",1,1403,"Start",1,2
"S68573742","Equal_7vs9_mirror",1,1012,"Start",1,1
"S68573742","4vs1",1,1057,"Start",1,2
"S68573742","4vs1",4,571,"Decision",2,1
