subject	world	trialNo	steps	path	times
S5849675	hard_two_big_rooms_1	16	262	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	2251;246;322;432;336;297;732;278;282;384;361;
S5849675	hard_two_loops_2	17	292	p(10,2)p(11,2);p(12,2);p(13,2);p(14,2);p(14,3);p(14,4);p(15,4);p(16,4);p(16,3);p(16,2);p(16,3);p(16,4);p(15,4);p(14,4);p(14,3);p(14,2);p(13,2);p(12,2);p(11,2);p(10,2);p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	2763;281;336;292;603;266;268;452;420;311;565;271;274;248;243;236;242;255;525;336;362;497;268;407;418;259;315;430;281;240;
S5849675	hard_hallway_1_rotate	18	307	p(10,4)p(10,3);p(9,3);p(8,3);p(7,3);p(7,2);p(7,1);p(7,0);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(6,5);	5443;250;283;292;1061;292;255;373;259;340;257;255;361;311;633;
S5849675	hard_hallway_0	19	317	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	2347;285;264;375;336;274;592;765;311;259;
S5849675	hard_two_loops_0	20	347	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	1712;637;256;547;514;348;497;333;392;470;340;362;644;432;294;437;329;627;241;279;302;296;292;345;454;449;334;366;404;352;
S5849675	hard_two_big_rooms_0	21	357	p(7,0)p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	1409;245;281;348;299;299;509;270;278;675;
S5849675	hard_hallway_1	22	372	p(4,0)p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(3,6);p(2,6);p(1,6);	1793;312;313;502;364;374;931;288;349;382;328;332;663;425;283;
S5849675	hard_hallway_0_copy	23	404	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(7,6);p(8,6);p(9,6);p(10,6);p(11,6);p(12,6);p(13,6);p(14,6);p(15,6);p(15,5);p(15,4);p(15,3);p(15,2);p(15,1);p(15,0);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);	2231;257;345;386;326;309;272;386;384;346;352;694;660;414;1266;293;314;400;324;298;265;382;282;303;402;413;238;279;372;344;596;243;
S50795321	easy_spider_1	1	31	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(8,4);p(8,5);p(8,6);p(8,5);p(8,4);p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	13532;588;488;2384;431;477;2968;394;350;622;334;350;1392;383;412;359;368;676;1112;314;492;600;434;388;368;330;362;710;313;625;306;
S50795321	easy_spider_2	2	41	p(4,5)p(4,4);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	4178;449;447;491;2076;369;2268;351;349;731;
S50795321	easy_spider_3_copy	3	50	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(9,6);p(9,7);	3590;456;441;436;371;643;603;735;361;
S50795321	easy_large_loop_2	4	71	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	10442;353;374;336;310;616;347;395;322;351;596;359;396;438;509;398;475;395;892;270;386;
